MSOA21CD,JobAccess
E02001326,1213756.385
E02001327,840634.0635
E02001328,914743.2328
E02001329,903422.4679
E02001330,909988.3701
E02001331,977446.1255
E02001332,869821.6945
E02001333,1056646.895
E02001334,822486.286
E02001335,1116084.61
E02001336,927026.6444
E02001337,1013616.965
E02001338,956088.7646
E02001339,1015645.526
E02001340,1081509.244
E02001341,984968.0464
E02001342,1056948.606
E02001343,1164401.736
E02001344,848050.8366
E02001345,962028.475
E02001346,922573.4138
E02001347,853738.7862
E02001348,808587.3873
E02001349,742486.945
E02001350,892258.875
E02001351,756997.5157
E02001352,618264.7153
E02001353,692674.7915
E02001354,727520.3055
E02001355,658554.3464
E02001356,669633.0384
E02001357,639114.1854
E02001358,559837.1552
E02001359,825599.9012
E02001360,535991.9695
E02001361,594097.7861
E02001362,731661.6118
E02001363,881519.1222
E02001364,518975.6264
E02001365,566897.7137
E02001366,713561.3713
E02001367,886257.6462
E02001368,525469.1929
E02001369,575205.3596
E02001370,585169.6942
E02001371,910770.5993
E02001372,928482.0808
E02001373,763961.2025
E02001374,694546.5408
E02001375,842644.268
E02001376,664464.5136
E02001377,688125.5036
E02001378,850433.4294
E02001380,945533.7015
E02001381,681556.7053
E02001382,909320.1721
E02001383,623113.3435
E02001384,652004.7344
E02001385,647030.8413
E02001386,759810.0527
E02001387,858400.3647
E02001388,764547.4692
E02001389,602812.6291
E02001390,582072.7272
E02001391,758549.3521
E02001392,926789.9505
E02001393,830855.3102
E02001394,690007.4549
E02001395,818654.8839
E02001396,533984.7821
E02001397,781389.4919
E02001398,542211.3915
E02001399,663746.2782
E02001400,662105.4967
E02001401,822722.008
E02001402,618223.3781
E02001403,614254.7334
E02001404,696604.0549
E02001405,738978.3197
E02001406,1102539.856
E02001407,1089024.464
E02001408,1183942.611
E02001409,1088230.147
E02001410,1266352.536
E02001411,1203179.075
E02001412,1114252.345
E02001413,1108702.643
E02001414,1162220.715
E02001415,1310584.555
E02001416,1064427.189
E02001417,1064570.73
E02001418,1229613.807
E02001419,1062901.207
E02001420,1227031.619
E02001421,1099236.004
E02001422,1039259.427
E02001423,1140451.515
E02001425,1108208.695
E02001426,1198852.672
E02001427,1146503.592
E02001428,1280063.263
E02001429,416325.0494
E02001430,430279.0971
E02001431,417817.5694
E02001432,387244.4895
E02001433,402079.368
E02001434,429393.3322
E02001435,426331.0333
E02001436,462093.3856
E02001437,433682.0965
E02001438,445351.2966
E02001439,468366.7247
E02001440,456102.9276
E02001441,549302.8782
E02001442,620701.2979
E02001443,590542.4736
E02001444,767435.5477
E02001445,888701.7242
E02001446,981543.593
E02001447,937651.9133
E02001448,1002444.237
E02001449,871896.5182
E02001450,780627.1816
E02001451,888726.7486
E02001452,817937.4977
E02001453,818822.7196
E02001454,947010.2122
E02001455,993079.4853
E02001456,700371.946
E02001457,903484.4626
E02001458,710519.7982
E02001459,806186.5257
E02001460,729760.7162
E02001461,864584.6977
E02001462,712219.1897
E02001463,824269.3567
E02001464,684479.3548
E02001465,630619.4924
E02001466,728406.8206
E02001467,391524.1382
E02001468,455928.3916
E02001469,466179.6702
E02001470,472666.9853
E02001471,523047.7286
E02001472,487459.6876
E02001473,566463.196
E02001474,521057.8505
E02001475,466168.4346
E02001476,537620.8877
E02001477,489357.2307
E02001478,522102.1985
E02001479,436271.4644
E02001480,339251.2618
E02001481,529134.7009
E02001482,490349.9631
E02001483,511801.7878
E02001484,544961.1625
E02001485,428747.7043
E02001486,509742.0224
E02001487,520554.0073
E02001488,530275.5084
E02001489,413631.0867
E02001490,552232.8416
E02001491,548922.2956
E02001492,303605.557
E02001493,500707.4999
E02001494,362069.621
E02001495,557621.219
E02001496,589516.2151
E02001497,432935.7023
E02001498,617641.4787
E02001499,384375.3271
E02001500,473354.4223
E02001501,652416.0322
E02001502,488955.2674
E02001503,415163.0409
E02001504,603855.5601
E02001505,544804.9956
E02001506,492624.1457
E02001507,614237.6559
E02001508,700694.4137
E02001509,818182.5239
E02001510,801506.6773
E02001511,873690.2332
E02001512,1048961.339
E02001513,1103548.439
E02001514,859392.9843
E02001515,812561.1041
E02001516,817958.8758
E02001517,875255.3823
E02001518,952452.3121
E02001519,859664.6681
E02001520,1109263.587
E02001521,954291.0328
E02001522,765005.9347
E02001523,900774.39
E02001524,1176552.86
E02001525,909221.9606
E02001526,825347.4257
E02001527,1132582.94
E02001528,884905.8025
E02001529,921218.4597
E02001530,797279.3308
E02001531,894462.8851
E02001532,1127477.093
E02001533,769542.9627
E02001534,950705.4098
E02001535,1190763.508
E02001536,1141628.302
E02001537,955245.1379
E02001538,1057392.527
E02001539,662622.0228
E02001540,659867.8903
E02001541,741231.6923
E02001542,430433.8136
E02001543,686672.7194
E02001544,483705.5288
E02001545,549853.7171
E02001546,608037.2719
E02001547,741996.7959
E02001548,528671.1394
E02001549,644717.2482
E02001550,711471.2758
E02001551,601857.3877
E02001552,587446.7276
E02001553,545217.2449
E02001554,802789.732
E02001555,619889.6577
E02001556,537699.9349
E02001557,661037.8067
E02001558,822226.9924
E02001559,737266.8358
E02001560,626103.3379
E02001561,693378.9125
E02001562,561845.1137
E02001563,669455.7454
E02001564,645995.3374
E02001565,648467.5972
E02001566,694588.9174
E02001567,743958.2848
E02001568,653564.2385
E02001569,727424.2183
E02001570,649221.7518
E02001571,877134.8481
E02001572,616454.2249
E02001573,664400.0852
E02001574,688843.2395
E02001575,527935.4719
E02001576,700981.9357
E02001577,688825.4211
E02001578,906420.883
E02001579,842489.9331
E02001580,801926.3998
E02001581,822652.3253
E02001582,825016.6688
E02001583,762723.5675
E02001584,1134497.701
E02001585,796146.9576
E02001586,833125.546
E02001587,815428.1816
E02001588,793496.4117
E02001589,962327.4386
E02001590,758204.4832
E02001591,785497.1253
E02001592,891182.1391
E02001593,877239.4154
E02001594,822652.607
E02001595,935887.9539
E02001596,931437.5972
E02001597,816501.0914
E02001598,932424.3695
E02001600,952908.4643
E02001602,1022203.588
E02001603,918561.9841
E02001604,999076.4692
E02001605,975559.9549
E02001606,895469.7295
E02001607,1003867.27
E02001608,996674.4258
E02001609,962745.327
E02001610,938391.311
E02001611,996992.0763
E02001612,999184.7983
E02001613,1000659.901
E02001614,964877.5797
E02001615,1045673.705
E02001616,828678.9901
E02001617,761045.384
E02001618,632716.2791
E02001619,721082.4615
E02001620,658611.6291
E02001621,673739.4607
E02001622,670288.0374
E02001623,596339.7576
E02001624,766875.5643
E02001625,577044.8047
E02001626,529442.3891
E02001627,524039.5314
E02001628,853311.7211
E02001629,530799.737
E02001630,574305.2885
E02001631,482330.4174
E02001632,556164.3049
E02001633,569048.7239
E02001634,485862.6906
E02001635,553924.4817
E02001636,455914.0994
E02001637,690496.5883
E02001638,485591.137
E02001639,491814.0614
E02001640,484307.3431
E02001642,767524.0048
E02001643,528671.8941
E02001646,440638.3867
E02001647,741359.8436
E02001648,475387.5569
E02001649,616860.9948
E02001650,441832.5479
E02001651,494107.97
E02001652,448815.0861
E02001653,380621.2327
E02001654,742992.6021
E02001655,530905.0478
E02001656,402899.2346
E02001657,431987.1728
E02001658,462461.823
E02001659,638872.2683
E02001660,406171.1598
E02001661,394276.6532
E02001662,515610.021
E02001663,415197.0174
E02001664,449938.3202
E02001665,441295.0137
E02001666,737505.678
E02001669,433588.6817
E02001670,349068.6546
E02001671,616705.388
E02001672,433144.6257
E02001673,606146.2325
E02001674,458833.6989
E02001675,696175.9978
E02001676,403685.3262
E02001678,500238.0484
E02001679,402040.5043
E02001680,450151.194
E02001681,462821.9878
E02001682,335049.9534
E02001683,319595.2735
E02001684,380490.5913
E02001685,332602.5239
E02001686,367568.9852
E02001688,433619.0932
E02001689,412205.5981
E02001690,377038.44
E02001691,404713.9929
E02001692,385397.8354
E02001693,364572.1996
E02001694,454776.3857
E02001695,429966.5742
E02001696,383017.2583
E02001697,429297.1335
E02001698,373892.1918
E02001699,374087.06
E02001700,439160.781
E02001701,433967.7155
E02001702,377322.2297
E02001703,357149.2253
E02001704,404609.8421
E02001706,434485.2711
E02001707,428772.1641
E02001709,309636.9483
E02001710,261878.7192
E02001711,267193.5592
E02001712,372394.0834
E02001713,364396.0332
E02001714,340137.3771
E02001715,306890.0085
E02001718,298572.5127
E02001719,356560.7098
E02001720,369688.953
E02001721,286443.9788
E02001722,284337.6979
E02001723,329005.8477
E02001724,394682.6665
E02001725,312626.65
E02001726,308426.0958
E02001727,309895.8279
E02001728,303717.6308
E02001729,329328.4051
E02001732,327401.4785
E02001734,291232.5725
E02001735,276669.3421
E02001737,253520.6181
E02001738,261264.4064
E02001739,351424.6824
E02001740,269095.7081
E02001741,310163.3748
E02001742,272431.0162
E02001743,253069.7859
E02001744,314548.6385
E02001745,352508.71
E02001746,283854.7263
E02001747,291785.9514
E02001748,332734.9733
E02001749,345019.7129
E02001750,326731.0367
E02001751,337141.3428
E02001752,326293.1663
E02001753,299727.9836
E02001754,329172.7794
E02001755,335904.5279
E02001756,317541.8085
E02001757,362599.9639
E02001758,335502.1767
E02001759,326691.4134
E02001760,345758.686
E02001761,353417.4385
E02001762,348409.2168
E02001763,359503.348
E02001764,332151.2415
E02001765,358402.1071
E02001766,342150.7346
E02001767,332924.4332
E02001768,277697.68
E02001769,301374.2046
E02001770,299565.0369
E02001771,273620.8784
E02001772,311964.6225
E02001773,333342.6124
E02001774,376831.4862
E02001775,292397.5425
E02001776,354610.3868
E02001777,362535.9365
E02001778,338803.5575
E02001779,382356.9463
E02001780,309338.3378
E02001781,388365.712
E02001782,393318.8018
E02001783,352734.5657
E02001784,419705.1865
E02001785,313749.5027
E02001786,327959.3711
E02001787,413260.6249
E02001788,430552.5713
E02001789,395291.2444
E02001790,420696.8031
E02001791,316504.8553
E02001792,304945.5707
E02001793,314935.0704
E02001794,290910.1453
E02001795,300918.2292
E02001796,284024.9003
E02001797,428874.1718
E02001798,365889.547
E02001799,387305.7541
E02001800,427358.7647
E02001801,281220.2275
E02001802,261896.0596
E02001803,262603.8653
E02001804,275023.8528
E02001805,302203.6579
E02001806,259429.3472
E02001807,359858.5949
E02001808,295155.1365
E02001809,331413.4126
E02001810,374366.1802
E02001811,324270.3152
E02001812,286832.171
E02001813,287679.1577
E02001814,246629.3607
E02001815,380450.1259
E02001816,292733.1575
E02001817,278084.2224
E02001818,269428.6947
E02001819,355676.6941
E02001820,390229.0818
E02001821,283472.6121
E02001822,382826.4285
E02001823,405547.4565
E02001824,365799.7683
E02001825,364382.9446
E02001826,331633.3496
E02001827,867729.8214
E02001828,943681.4199
E02001829,912642.9406
E02001830,889837.2568
E02001831,960331.9469
E02001832,913810.5087
E02001833,896442.6165
E02001834,936154.3342
E02001835,747484.1259
E02001836,801402.5679
E02001837,788666.0324
E02001838,910056.6162
E02001839,999490.4072
E02001840,786178.3423
E02001841,779256.5975
E02001842,1000815.766
E02001843,965441.4697
E02001844,755233.2023
E02001845,1114899.039
E02001846,741243.5978
E02001847,916526.8959
E02001848,867283.5488
E02001849,776647.6735
E02001850,827028.472
E02001851,874545.316
E02001852,802181.408
E02001855,823178.8089
E02001856,901833.5158
E02001857,900083.9078
E02001858,715162.9204
E02001859,784336.8979
E02001860,737985.7767
E02001861,745999.683
E02001862,795351.0573
E02001863,912052.2054
E02001865,717428.5645
E02001866,789833.8054
E02001867,850919.461
E02001868,697265.3344
E02001869,821700.4295
E02001870,776064.8325
E02001871,627963.4626
E02001872,699241.6693
E02001873,734190.0419
E02001874,769655.6576
E02001875,800621.3882
E02001876,880105.0431
E02001877,734144.1486
E02001878,789340.5177
E02001879,712552.0556
E02001880,502154.4411
E02001881,559678.2189
E02001882,604031.7245
E02001883,572336.6504
E02001884,677095.6433
E02001886,654840.7302
E02001888,508894.3032
E02001889,555043.1738
E02001890,689581.5629
E02001892,505834.7178
E02001893,567045.3081
E02001895,589454.0577
E02001896,575929.0427
E02001897,720010.7819
E02001898,627419.1281
E02001899,687171.3189
E02001900,753942.5026
E02001901,612527.4189
E02001902,654522.8243
E02001903,683024.2607
E02001904,572651.622
E02001905,651768.8109
E02001906,713226.8164
E02001907,809891.4344
E02001908,656969.2096
E02001909,642659.0629
E02001910,627390.3334
E02001911,579002.7593
E02001913,558559.9098
E02001914,653914.7274
E02001915,552564.063
E02001916,540019.9141
E02001918,602674.1557
E02001919,552853.7459
E02001920,559873.7765
E02001921,502259.5683
E02001922,512057.3063
E02001923,521393.3159
E02001924,525574.738
E02001925,527005.3314
E02001926,546933.3945
E02001927,563741.5184
E02001928,772479.4865
E02001929,486659.7541
E02001930,583457.8211
E02001931,502029.6378
E02001932,670511.9303
E02001933,527930.9827
E02001934,555331.3582
E02001935,640523.0668
E02001936,641179.6144
E02001937,564528.6778
E02001938,487529.299
E02001939,525396.8937
E02001941,530721.18
E02001942,541369.4409
E02001943,673364.8651
E02001944,566973.1668
E02001945,641046.4565
E02001946,562895.6998
E02001947,664658.8333
E02001948,729493.8134
E02001949,610802.2734
E02001950,612477.1494
E02001951,709177.8173
E02001952,566917.8908
E02001953,682749.3796
E02001954,653110.276
E02001955,658947.1197
E02001956,776961.43
E02001957,701954.7163
E02001958,915685.5534
E02001959,953573.2648
E02001961,688014.0485
E02001962,729981.5757
E02001963,1016062.742
E02001964,712101.0376
E02001965,907700.5873
E02001966,783683.5406
E02001967,857756.6037
E02001968,789895.975
E02001969,818353.3271
E02001970,745595.5075
E02001971,854351.2448
E02001972,715455.116
E02001973,690993.7418
E02001974,880993.3845
E02001975,818662.8307
E02001976,873902.2794
E02001977,746548.1544
E02001978,753593.0579
E02001979,879002.5804
E02001980,946187.917
E02001981,633751.1399
E02001982,787420.4042
E02001983,786455.5265
E02001984,685323.0727
E02001985,639579.3407
E02001986,776663.58
E02001987,682468.7581
E02001988,619988.2318
E02001989,810269.0696
E02001990,841357.8022
E02001991,691920.5413
E02001992,659692.3731
E02001993,752005.5869
E02001994,700337.0155
E02001995,727489.8584
E02001996,645585.2818
E02001997,811167.3717
E02001998,851259.9582
E02001999,759508.8368
E02002000,766756.0842
E02002001,674775.4124
E02002002,643189.8239
E02002003,717656.2012
E02002004,645691.3032
E02002005,642343.3806
E02002006,610042.1119
E02002007,610593.8441
E02002008,652843.052
E02002009,653668.8656
E02002010,659998.2238
E02002011,653949.7295
E02002012,649013.0507
E02002013,666198.3479
E02002014,633043.5915
E02002015,614890.562
E02002016,636253.1814
E02002017,660473.7883
E02002018,633499.2702
E02002019,661391.6233
E02002020,651215.5019
E02002021,656153.8483
E02002022,660966.5272
E02002023,646988.8345
E02002024,725448.7864
E02002025,783952.3485
E02002026,732041.543
E02002027,691525.4736
E02002028,705406.3028
E02002029,851132.1018
E02002030,722012.2062
E02002031,777237.103
E02002032,793986.3526
E02002033,863113.1815
E02002034,699859.2414
E02002035,932019.4636
E02002036,762813.2266
E02002037,682646.3419
E02002038,890223.4826
E02002039,777031.4567
E02002040,741863.9574
E02002041,786763.1539
E02002042,876711.4628
E02002043,1055202.448
E02002044,880768.9354
E02002045,1000472.459
E02002046,831874.5676
E02002047,951105.6355
E02002048,1211413.145
E02002049,756681.5785
E02002051,722905.6826
E02002052,810722.4251
E02002053,1049694.939
E02002054,1051495.98
E02002055,744448.0472
E02002056,636462.5516
E02002057,670411.9345
E02002058,707143.5773
