OA21CD,MortgageDebt
E00174104,19971.57
E00174106,7068.49
E00174107,27120.72
E00174108,11623.12
E00174109,28418.78
E00174110,5530.97
E00174111,8220.97
E00174112,5621.29
E00174113,21373
E00174114,23929.29
E00174115,41720.34
E00174116,18223.89
E00174117,11998.39
E00174118,13695.35
E00174119,4027.89
E00174120,22971.53
E00174121,18643.53
E00174122,4721.16
E00174123,4399.76
E00174124,3551.36
E00174125,12788.62
E00174126,14573.46
E00174127,17248.28
E00174128,38655.96
E00174129,33511.33
E00174130,33870.62
E00174132,40927
E00174133,17197.65
E00174134,34252.75
E00174135,6320.72
E00174136,37009.31
E00174137,51691.53
E00174139,80153.49
E00174140,98824.85
E00174141,91423.69
E00174142,21086.98
E00174143,21707.72
E00174144,22156.61
E00174145,54827.66
E00174147,58619.15
E00174148,29776.95
E00174149,27603.45
E00174150,1977.19
E00174152,22221.61
E00174153,23460.63
E00174155,22154.73
E00174156,37861.61
E00174157,21578.58
E00174158,19822.19
E00174159,30140.73
E00174160,27761.27
E00174162,21435.29
E00174163,39735.28
E00174164,25510.29
E00174165,28414.15
E00174166,14665.75
E00174168,45024.92
E00174169,103861.29
E00174170,95557.03
E00174172,95984.89
E00174174,44450.76
E00174175,79804.46
E00174176,100248.73
E00174177,89369.02
E00174178,56366.48
E00174179,33998.74
E00174180,102023.04
E00174181,105252.48
E00174182,92073.76
E00174183,86375.94
E00174186,20930.08
E00174187,18173.76
E00174188,59730.28
E00174189,96940.63
E00174190,27065.8
E00174191,14760.67
E00174194,14342.87
E00174195,14281.49
E00174196,15162.99
E00174197,16192.55
E00174198,14635.58
E00174199,14899.28
E00174200,16446.16
E00174201,47744.99
E00174202,24644.09
E00174203,20814.34
E00174204,22907.62
E00174205,34137.91
E00174206,41319.19
E00174207,54398.08
E00174208,40315.25
E00174209,22835.77
E00174210,23971
E00174211,15471.9
E00174212,28736.02
E00174214,16300.37
E00174215,38026.65
E00174218,15053.3
E00174220,88071.92
E00174221,39532.63
E00174225,44796.72
E00174226,38658.54
E00174228,54459.51
E00174229,33897.38
E00174231,17175.85
E00174232,27445.23
E00174234,35524.45
E00174237,41672.75
E00174239,34148.6
E00174243,28308.84
E00174245,61992.31
E00174246,47848.74
E00174248,45606.65
E00174249,20189.83
E00174251,16399.57
E00174253,14201.18
E00174254,22738.47
E00174256,48073.25
E00174257,36846.01
E00174259,35657.27
E00174260,32299.51
E00174262,67936.82
E00174263,59817.76
E00174266,55083.94
E00174267,56040.04
E00174269,49024.34
E00174270,51433.53
E00174271,40542.56
E00174272,39641.75
E00174273,17741.2
E00174275,83666.4
E00174276,77141.49
E00174277,42358.24
E00174278,74304.55
E00174279,45417.83
E00174280,60153.11
E00174281,64535.58
E00174282,348.81
E00174283,29468.27
E00174284,48709.85
E00174286,77457.66
E00174287,21864.04
E00174288,47629.69
E00174289,55008.15
E00174290,35357.73
E00174291,69300.65
E00174292,9811.13
E00174293,25657.6
E00174294,30858.49
E00174295,22773
E00174296,13411.91
E00174298,95660.99
E00174299,24950.38
E00174300,50188.65
E00174302,49757.61
E00174303,3006.22
E00174304,69126.9
E00174305,18668.47
E00174306,49037.14
E00174307,31562.34
E00174309,75571.2
E00174311,71574.24
E00174312,33052.64
E00174313,36432.05
E00174314,80883.6
E00174315,29357.94
E00174316,49084.59
E00174317,116506.87
E00174318,76554.36
E00174319,17828.52
E00174320,28611.16
E00174321,65050.79
E00174322,39380.15
E00174323,53363.92
E00174324,39605.01
E00174325,24120.63
E00174326,44448.91
E00174327,35500.43
E00174328,47455.29
E00174329,48466.94
E00174331,57919.12
E00174332,58662.84
E00174333,60954.44
E00174334,35791.21
E00174335,26620.7
E00174336,24930.49
E00174337,31344.05
E00174338,37686.28
E00174339,28312.85
E00174340,39748.92
E00174341,95771.33
E00174342,94618.53
E00174343,31290.87
E00174344,51366.64
E00174345,126999.61
E00174346,27960.66
E00174347,35741.47
E00174348,31101.16
E00174350,14255.27
E00174352,51847.39
E00174354,48863.37
E00174355,39700.75
E00174357,37571.88
E00174360,21399.05
E00174361,28901.52
E00174363,62532.13
E00174364,51442.72
E00174366,52060.46
E00174368,26842.23
E00174369,33424.41
E00174371,68565.45
E00174372,62824.6
E00174374,25291.27
E00174375,31373.84
E00174377,20902.9
E00174378,30292.62
E00174380,20973.05
E00174383,18125.67
E00174388,28992.31
E00174389,48825.07
E00174391,22316.02
E00174397,39452.21
E00174399,24778.28
E00174400,34727.04
E00174402,27429.69
E00174403,96203.05
E00174406,57117.38
E00174408,48612.01
E00174410,73632.39
E00174411,70112.55
E00174413,52060.46
E00174414,46250.44
E00174417,30587.39
E00174419,46134.23
E00174420,54859.42
E00174422,37837.37
E00174424,71953.89
E00174425,69656.45
E00174427,33429.7
E00174428,31875.12
E00174430,20825.21
E00174431,31957.13
E00174433,45688.65
E00174434,45471.46
E00174436,42013.7
E00174439,57373.65
E00174441,43276.12
E00174442,31429.17
E00174444,32497.35
E00174447,27816.62
E00174448,38960.5
E00174450,37916.26
E00174452,43030.24
E00174453,2522.02
E00174455,43294.95
E00174456,36354.54
E00174458,29486.12
E00174461,22081.87
E00174462,13709.14
E00174464,12839.38
E00174466,27836.27
E00174467,29352.76
E00174470,9053.01
E00174472,36133.57
E00174473,18887
E00174476,29725.38
E00174478,34784.59
E00174480,55832.03
E00174481,53953.53
E00174483,34346.03
E00174484,35844.38
E00174486,26338.83
E00174487,30200.93
E00174489,63794.51
E00174490,45552.49
E00174492,88717.15
E00174494,36030.97
E00174495,38198.4
E00174497,46993.19
E00174498,72291.06
E00174500,43994.6
E00174501,67848.15
E00174503,58021.86
E00174506,33012.44
E00174508,37608.97
E00174509,22430.72
E00174511,25841.32
E00174512,60543.64
E00174514,36965.5
E00174515,34582.61
E00174517,52382.01
E00174518,67273.74
E00174520,58482.31
E00174522,45253.2
E00174523,19194.95
E00174525,57910.34
E00174526,58738.06
E00174528,63295.88
E00174529,24562.12
E00174534,111426.33
E00174536,75150.65
E00174537,51776.52
E00174539,70777.71
E00174540,62323.29
E00174542,51342.88
E00174543,53575.18
E00174545,60931.37
E00174548,54913.92
E00174550,102582.97
E00174554,46943.81
E00174556,84991.43
E00174557,102058.92
E00174559,19308.5
E00174561,36680.77
E00174562,30824.99
E00174563,34820.79
E00174565,30215.36
E00174566,18913.76
E00174567,30345.95
E00174568,26287.6
E00174569,17071.87
E00174570,14740.41
E00174571,44457.61
E00174572,33267.05
E00174573,29517.91
E00174575,15978.92
E00174576,35169.22
E00174577,33497.58
E00174578,21401.23
E00174579,37009.34
E00174581,21750.9
E00174582,22489.21
E00174583,20596.69
E00174584,21894.69
E00174585,27686.05
E00174586,27067.48
E00174588,35266.95
E00174589,44771.82
E00174590,44565.61
E00174591,28588.84
E00174593,72850.13
E00174594,41933.71
E00174595,68371.66
E00174596,69540.4
E00174597,50268.31
E00174598,68837.04
E00174599,76420.78
E00174600,81810.55
E00174601,54996.48
E00174602,64828.12
E00174603,74461.01
E00174604,68371.66
E00174605,69366.55
E00174606,62209.14
E00174608,39848.12
E00174609,57273.65
E00174610,57879.79
E00174611,63516.76
E00174612,43539.29
E00174614,59245.77
E00174615,45825.99
E00174616,46927.79
E00174617,49080.44
E00174618,45543.7
E00174619,52640.74
E00174620,51354.03
E00174622,67904.37
E00174624,33457.78
E00174627,114258.89
E00174628,50481.15
E00174629,25336.76
E00174631,95821.07
E00174632,25662.99
E00174633,22358.05
E00174634,37606.76
E00174635,59919.48
E00174636,35304.31
E00174637,86845.13
E00174638,29181.65
E00174639,32338.08
E00174641,57779.18
E00174642,49116.17
E00174644,20115.96
E00174645,28327.26
E00174646,71607.12
E00174647,59424.84
E00174648,53361.08
E00174649,80778.04
E00174650,109984.21
E00174651,61349.45
E00174652,58233.79
E00174653,40409.56
E00174654,13811.97
E00174656,85054.41
E00174657,75322.36
E00174658,46074.87
E00174659,49248.45
E00174660,58279.57
E00174661,61416.34
E00174666,50552.79
E00174667,40366.9
E00174668,107079
E00174669,51540.84
E00174670,51520.66
E00174671,61461.02
E00174672,112721.56
E00174673,101322.06
E00174674,49379.35
E00174675,97488.84
E00174677,125491.89
E00174678,78738.19
E00174680,23334.53
E00174681,157720.17
E00174682,59052.95
E00174684,61946.19
E00174685,65264.87
E00174686,111980.14
E00174687,104153.65
E00174688,117536.04
E00174689,68398.55
E00174690,73944.21
E00174691,28385.75
E00174694,36082.57
E00174697,64085.46
E00174698,91223.19
E00174700,75124.59
E00174701,65473.57
E00174703,72570.64
E00174704,44673.75
E00174706,37425.16
E00174707,52686.67
E00174708,38210.5
E00174710,37063.99
E00174711,40116.32
E00174712,23221.81
E00174713,55935.68
E00174714,85006.1
E00174715,89366.97
E00174716,124642.38
E00174717,106304.75
E00174718,43954.2
E00174719,55511.78
E00174720,39654.19
E00174721,54761.37
E00174723,69487.28
E00174724,72001.94
E00174726,34160.35
E00174727,55281.7
E00174728,28036.47
E00174729,16508.45
E00174730,19281.95
E00174731,59520.72
E00174733,63959.77
E00174735,61399.95
E00174736,63360.77
E00174738,54184.38
E00174741,35470.37
E00174742,132422.44
E00174744,31004.43
E00174745,54817.81
E00174747,50925.15
E00174749,90162.57
E00174752,93801.03
E00174753,66271.02
E00174755,60778.06
E00174756,66480.86
E00174759,61287.83
E00174761,122525.25
E00174763,25407.63
E00174764,60916.56
E00174766,61032.19
E00174767,65550.77
E00174769,57916.03
E00174770,171247.19
E00174772,62987.35
E00174773,90483.45
E00174775,110357.44
E00174781,58130.87
E00174783,112766.45
E00174784,119770.33
E00174786,64918.23
E00174787,95639.19
E00174789,15807.05
E00174791,141637.57
E00174792,42492.18
E00174794,61409.74
E00174795,64749.89
E00174797,50213.98
E00174801,111703.53
E00174805,33075.29
E00174806,67701.43
E00174808,104619.19
E00174811,80167.43
E00174812,111597.44
E00174814,5152.39
E00174815,53710.59
E00174817,41684.17
E00174820,127770.88
E00174822,64903.4
E00174823,151894.79
E00174826,43206.48
E00174828,167537.95
E00174829,74282.59
E00174831,104582.85
E00174833,124217.92
E00174836,36011.36
E00174837,71263.45
E00174839,122755.46
E00174840,85986.02
E00174842,63043.22
E00174843,17929.7
E00174845,66638.66
E00174847,218463.15
E00174848,41965.39
E00174850,17003.82
E00174851,27865.24
E00174853,24280.59
E00174854,24983.39
E00174856,19737.96
E00174857,24733.28
E00174859,51553.88
E00174861,66146.21
E00174862,58475.09
E00174864,39274.31
E00174865,57126.27
E00174866,90102.67
E00174867,127971.44
E00174868,42417.5
E00174869,32397.23
E00174870,97150.98
E00174871,60811.48
E00174872,94906.51
E00174873,72558.14
E00174874,61853.51
E00174876,90020.04
E00174877,89113.12
E00174878,116592.92
E00174879,131627.47
E00174880,161470.38
E00174881,158586.98
E00174882,107730.27
E00174883,164322.26
E00174884,149163.65
E00174885,144454.18
E00174886,92993.42
E00174887,148307.23
E00174888,163612.52
E00174889,329450.14
E00174894,69030.2
E00174895,73434.9
E00174896,114838.04
E00174897,75108.66
E00174898,176392.32
E00174899,165367.8
E00174901,69961.3
E00174902,59081.67
E00174903,148906.24
E00174904,66218.23
E00174906,78691.73
E00174907,67369.13
E00174908,60303.2
E00174909,71256.17
E00174910,47458.28
E00174912,63540.27
E00174913,29211.39
E00174914,38508.23
E00174915,97805.42
E00174916,92833.76
E00174917,32195.41
E00174918,66349.26
E00174919,45634
E00174920,61511.4
E00174921,67193.89
E00174923,59589.27
E00174924,42265.76
E00174925,15146.96
E00174926,66444.74
E00174928,51363.5
E00174929,63043.58
E00174930,70720.32
E00174931,60549.23
E00174932,107128.12
E00174934,57465.28
E00174938,32911.64
E00174939,25474.79
E00174940,56066.24
E00174941,27488.64
E00174942,43367.15
E00174943,66557.11
E00174944,56669.24
E00174945,55584.1
E00174946,92450.51
E00174947,49791.34
E00174948,81922.74
E00174949,43613.44
E00174950,52039.65
E00174951,54445.77
E00174952,53324.68
E00174953,74244.78
E00174954,74560.59
E00174955,101835.25
E00174956,77412.48
E00174957,92031.22
E00174958,51567.42
E00174959,88177.58
E00174960,144369.37
E00174961,125274.45
E00174962,156556.58
E00174963,79266.04
E00174967,58441.66
E00174968,215009.14
E00174969,179669.7
E00174970,164042.5
E00174971,32997.57
E00174972,41965.2
E00174973,41609.56
E00174977,197879.46
E00174978,47754.7
E00174979,39808.84
E00174980,41643.7
E00174981,82269.72
E00174982,50144.84
E00174983,57519.08
E00174984,67454.3
E00174986,73184.65
E00174987,74922.9
E00174989,56430.75
E00174990,79960.32
E00174992,195158.46
E00174993,128182.05
E00174994,150235.76
E00174995,62948.37
E00174996,50189.65
E00174997,47772.58
E00174998,52654.51
E00174999,138835.67
E00175000,139099.12
E00175001,151596.31
E00175002,38271.4
E00175003,152719.24
E00175004,70051.23
E00175005,50756.92
E00175006,61809.91
E00175007,53084.11
E00175008,53834.84
E00175009,54420.12
E00175010,51915.94
E00175011,51915.94
E00175014,57837.17
E00175016,149129.55
E00175017,120128.93
E00175018,194260.86
E00175019,44158.51
E00175020,90625.78
E00175021,74562.69
E00175023,72987.9
E00175024,65187.85
E00175025,71202.77
E00175027,78091.04
E00175028,181991.49
E00175029,156802.64
E00175030,146171.96
E00175031,108313.54
E00175032,23042.38
E00175034,20126.07
E00175036,50304.7
E00175037,102316.58
E00175038,45474.22
E00175040,51372.91
E00175041,46453.37
E00175045,117345.68
E00175047,66071.97
E00175048,62176.9
E00175049,69445.39
E00175050,61809.91
E00175052,38897.7
E00175053,172322.66
E00175055,58843.04
E00175056,44092.19
E00175057,44704.55
E00175058,125012.71
E00175059,43599.54
E00175060,68506.15
E00175061,44131.24
E00175062,43900
E00175064,46953.35
E00175065,39410.17
E00175068,3365.68
E00175069,43599.54
E00175070,55086.52
E00175071,26469.19
E00175072,148782.74
E00175074,87050.9
E00175075,40551.51
E00175076,35613.93
E00175078,67313.54
E00175079,94704.21
E00175080,51852.07
E00175082,42569.63
E00175083,49760.34
E00175084,99300.69
E00175085,46092.78
E00175087,113193.9
E00175088,93357.56
E00175089,169937.44
E00175090,108440.02
E00175091,166730.75
E00175092,81927.64
E00175095,39468.72
E00175097,135847.37
E00175101,103947.62
E00175102,53445.86
E00175103,20043.59
E00175104,54335.18
E00175105,54069.97
E00175108,58215.01
E00175110,42011.44
E00175113,45516.52
E00175114,45523.3
E00175115,80176.06
E00175118,48643.27
E00175119,48831.17
E00175120,51410.13
E00175121,42462.72
E00175122,61290.52
E00175123,79669.2
E00175124,173992.65
E00175125,156918.82
E00175126,26794.72
E00175127,75667.98
E00175128,75728.92
E00175129,102343.87
E00175130,19575.52
E00175131,72411.5
E00175132,104305.61
E00175133,29713.27
E00175134,70155.74
E00175135,51829.35
E00175136,49940.95
E00175137,4955.97
E00175138,69272.87
E00175139,50565.22
E00175140,69210.82
E00175141,75615.34
E00175142,76583.76
E00175143,72116.69
E00175144,82491.07
E00175145,108008.42
E00175146,104828.95
E00175147,103644.44
E00175148,76829.63
E00175149,108865.63
E00175150,70737.72
E00175151,69206.51
E00175152,65591.24
E00175153,62896.41
E00175155,79112.41
E00175156,79317.99
E00175158,43239.05
E00175159,96393.27
E00175160,90268.49
E00175161,94398.43
E00175162,84262.66
E00175163,82665.29
E00175164,81036.7
E00175165,82435.67
E00175166,73879.87
E00175167,112248.13
E00175168,64081.89
E00175169,66587.22
E00175170,71515.71
E00175171,53739.52
E00175172,79464.97
E00175173,83254.11
E00175174,104966.09
E00175175,86707.48
E00175176,79724.92
E00175177,108158.22
E00175178,85223.19
E00175179,74039.8
E00175180,34939.19
E00175181,92791.81
E00175182,134393.42
E00175185,97456.48
E00175186,50567.61
E00175187,133350.4
E00175188,69404.49
E00175192,42576.95
E00175193,13274.49
E00175194,58714.19
E00175196,0
E00175197,58274.19
E00175198,83800.56
E00175199,149723.65
E00175200,48301.42
E00175201,74309.88
E00175202,110935.48
E00175203,96819.38
E00175206,117071.29
E00175207,183076.62
E00175210,89084.82
E00175211,83179.19
E00175215,48525.63
E00175217,96608.74
E00175218,122620.4
E00175219,357780.71
E00175220,25091.28
E00175221,44337.75
E00175222,55859.8
E00175226,186070.81
E00175227,38993.29
E00175228,162717.81
E00175229,105848.89
E00175231,64169.22
E00175232,26989.64
E00175233,56524.26
E00175234,41861.23
E00175235,45743
E00175236,126989.65
E00175237,109541.62
E00175238,97716.78
E00175239,118260.18
E00175240,115142.89
E00175241,76451.53
E00175242,133734.4
E00175243,65708.68
E00175244,266303.25
E00175245,132737.1
E00175246,99381.42
E00175247,155311.43
E00175251,68126.78
E00175252,87230.83
E00175253,123647.95
E00175254,0
E00175255,78944.86
E00175256,44927.38
E00175257,58650.07
E00175258,62052.7
E00175259,97104.8
E00175260,58942.89
E00175261,56351.99
E00175262,41861.48
E00175263,27999.34
E00175264,133577.18
E00175265,28396.03
E00175266,32145.22
E00175268,30386.92
E00175269,31222.26
E00175270,31356.98
E00175271,37597.44
E00175272,35807.08
E00175273,32833.63
E00175274,30359.51
E00175275,48859.78
E00175276,69953.78
E00175277,70695.99
E00175278,74293.5
E00175279,68997.75
E00175280,103383.72
E00175281,95821.13
E00175282,82663.79
E00175283,99860.3
E00175284,96621.23
E00175285,105714.69
E00175286,105021.34
E00175287,105714.69
E00175288,107210.52
E00175289,117772.61
E00175290,62751.21
E00175291,59521.37
E00175292,104668.6
E00175293,100084.57
E00175294,101614.35
E00175296,2868.5
E00175297,63579.64
E00175298,57387.46
E00175299,63101.6
E00175300,61545.9
E00175301,50585.53
E00175302,62828.11
E00175303,75260.19
E00175304,82645.4
E00175305,79012.63
E00175306,79780.89
E00175307,103621.06
E00175308,102965.61
E00175309,81237.72
E00175310,77661.21
E00175311,102670.41
E00175312,102164.76
E00175313,103299.68
E00175314,55967.6
E00175315,39872.97
E00175316,43085.19
E00175317,77657.44
E00175318,26127.94
E00175319,43334.07
E00175320,25171.33
E00175321,44984.71
E00175322,66492.46
E00175323,33843.02
E00175324,40283.94
E00175325,37696.91
E00175326,59012.04
E00175327,42815.48
E00175328,42462.27
E00175329,42837.4
E00175330,53224.2
E00175331,16812.99
E00175332,40718.89
E00175333,27712.68
E00175334,21047.96
E00175335,16828.05
E00175336,16951.49
E00175337,16400.22
E00175338,52416.76
E00175339,48227.67
E00175340,13878.6
E00175341,11679.43
E00175342,9998.97
E00175343,48557.33
E00175344,62012.07
E00175345,44493.77
E00175346,39865.54
E00175347,44764.27
E00175348,42953.91
E00175351,25029.76
E00175352,27817.65
E00175353,19042.98
E00175354,22824.64
E00175355,19390.71
E00175356,11917.72
E00175357,27598.48
E00175358,25953.61
E00175359,29539.33
E00175360,69592.13
E00175361,63512.94
E00175362,24061.88
E00175363,16975.66
E00175364,41306.88
E00175365,17752.81
E00175366,29574.74
E00175367,18788.6
E00175368,28242.72
E00175369,13145.21
E00175371,69132.47
E00175372,64132.05
E00175373,65401.99
E00175374,55602.82
E00175377,29931.65
E00175379,49472.64
E00175380,40283.95
E00175382,3796.5
E00175383,38299.41
E00175384,51607.72
E00175385,27114.28
E00175387,41120.01
E00175389,53451.7
E00175390,24460.47
E00175391,35762.31
E00175392,29585.33
E00175393,27150.82
E00175394,68359.57
E00175395,50172.59
E00175396,46406.53
E00175397,50365.03
E00175398,85463.34
E00175399,27604.43
E00175400,27813.92
E00175401,28460.39
E00175402,25130.62
E00175403,37634.55
E00175404,27964.63
E00175405,66538.35
E00175406,58674.1
E00175407,84740.59
E00175410,48463.06
E00175411,38416.32
E00175412,38251.34
E00175413,84261.83
E00175414,58904.85
E00175415,89589.82
E00175416,80515.62
E00175417,150809.52
E00175418,331170.31
E00175419,137099.57
E00175420,351482.43
E00175421,127444.67
E00175422,85427.51
E00175423,84740.59
E00175424,87662.68
E00175425,74031.14
E00175426,139208.79
E00175427,105420.25
E00175428,124807.88
E00175429,118024.84
E00175430,51090.28
E00175431,192034.01
E00175433,131138.72
E00175434,130411.16
E00175436,80705.32
E00175437,81350.97
E00175439,256279.28
E00175440,111367.03
E00175441,150809.52
E00175442,68513.29
E00175443,139800.76
E00175444,109570.8
E00175445,89200.62
E00175446,87715.74
E00175447,78222.08
E00175448,145944.7
E00175449,100539.68
E00175450,77280.47
E00175451,0
E00175452,131615.58
E00175454,164519.48
E00175455,40124.4
E00175459,65190.74
E00175460,65284.52
E00175461,135975.45
E00175462,57467.72
E00175463,40459.69
E00175464,59010.53
E00175465,88241.51
E00175466,52966.08
E00175467,87751.7
E00175468,67262.82
E00175469,64155.71
E00175470,115898.64
E00175471,137701.36
E00175472,126634.68
E00175473,144574.6
E00175474,129614.53
E00175475,149192
E00175476,139992.84
E00175477,139067.59
E00175478,57812.88
E00175479,80260.05
E00175480,131206.01
E00175481,74862.34
E00175483,136138.36
E00175485,68603.68
E00175486,137091.18
E00175487,150860.45
E00175488,65305.45
E00175490,78701.44
E00175491,142076.31
E00175492,124812.6
E00175493,143379.76
E00175494,143379.76
E00175495,139208.79
E00175496,77564.08
E00175497,81860.04
E00175498,77137.34
E00175499,85192.39
E00175500,70313.79
E00175502,67804.36
E00175504,67261.93
E00175505,73752.11
E00175506,80785.89
E00175507,69514.62
E00175508,108968.62
E00175509,306580.62
E00175511,86425.97
E00175512,10586.01
E00175513,8693.87
E00175514,14878.05
E00175515,35102.66
E00175516,27090.59
E00175517,25616.08
E00175518,35386.68
E00175520,9593.97
E00175521,18106.81
E00175522,14004.51
E00175524,43800.28
E00175525,28597.27
E00175526,42807.73
E00175527,39467.59
E00175528,44493.43
E00175529,27705.22
E00175530,17576.27
E00175531,17777.75
E00175532,16532.64
E00175533,22217.11
E00175534,26471.13
E00175535,38569.61
E00175536,39409.75
E00175537,34810.68
E00175538,29105.07
E00175539,27940.24
E00175540,36088.17
E00175541,10868.64
E00175542,33661.03
E00175543,32759.51
E00175544,15403.01
E00175545,43614.23
E00175546,35038.05
E00175547,36844.14
E00175548,36766.94
E00175549,18541.42
E00175550,10837.19
E00175551,26781.11
E00175552,62076.79
E00175553,10808.05
E00175555,20632.32
E00175556,16601.82
E00175557,17198.02
E00175558,28246.49
E00175560,18382.27
E00175561,19613.32
E00175562,4905.9
E00175563,48655.56
E00175564,21344.94
E00175565,39391.51
E00175566,48159.7
E00175567,37654.18
E00175568,45280.9
E00175569,50538.13
E00175570,43719.49
E00175571,37611.78
E00175573,46945.33
E00175574,10034.25
E00175576,24062.64
E00175577,11258.55
E00175580,32979.09
E00175581,20219.95
E00175582,4651.46
E00175583,15276.89
E00175585,15735.11
E00175586,17020.9
E00175587,24604.63
E00175588,14390.18
E00175589,22670.46
E00175590,36185.54
E00175592,10006.23
E00175593,19316.36
E00175594,7613.06
E00175599,21297.02
E00175601,36305.54
E00175602,24936.01
E00175603,16606.61
E00175604,16370.83
E00175606,29036.49
E00175607,39195.49
E00175608,6747.31
E00175609,38681.52
E00175611,10870.04
E00175612,10080.86
E00175613,20046.98
E00175614,51432.73
E00175615,60371.64
E00175616,18605.62
E00175618,72096.95
E00175619,32228.13
E00175620,36427.32
E00175624,42265.52
E00175625,51225.85
E00175626,29277.73
E00175630,45746.45
E00175631,37815.03
E00175632,31100.3
E00175634,57322.72
E00175636,18770.71
E00175638,26678.56
E00175639,37211.25
E00175640,38549.3
E00175641,10060.24
E00175642,25597.68
E00175643,51634.84
E00175645,37458.28
E00175648,15248.72
E00175649,3755.32
E00175650,11518.3
E00175651,78244.81
E00175654,34756.8
E00175655,67768.78
E00175657,39534.26
E00175658,84405.01
E00175659,61096.42
E00175660,25311.2
E00175662,26353.81
E00175663,54143.89
E00175665,37018.8
E00175666,41278.84
E00175667,61603.71
E00175668,39488.76
E00175669,24225.43
E00175670,34753.75
E00175673,21811.05
E00175674,14940.47
E00175675,45807.89
E00175676,19048.03
E00175677,11244.91
E00175678,28502.52
E00175679,44852.7
E00175680,34986.07
E00175684,41014.24
E00175685,26816.4
E00175686,27833.59
E00175687,33524.25
E00175688,10384.76
E00175689,47666.05
E00175690,35123.7
E00175691,37709.39
E00175692,26975.34
E00175693,37404.46
E00175694,33040.61
E00175695,33288.37
E00175696,20565.9
E00175697,42959.49
E00175698,45963.05
E00175699,55083.61
E00175700,56344.86
E00175701,20636.89
E00175703,4774.31
E00175704,61560.08
E00175705,20332.79
E00175706,41952.26
E00175708,69385.51
E00175709,106594.63
E00175710,10662.13
E00175711,65701.85
E00175712,64616.26
E00175713,88311.38
E00175714,18524.74
E00175715,39701.32
E00175717,11964.2
E00175718,31722.57
E00175720,27798.82
E00175721,20586.21
E00175722,52643.94
E00175723,19778.13
E00175724,54833.87
E00175725,24676.44
E00175726,29563.05
E00175727,19351.64
E00175728,42697.54
E00175729,9070.49
E00175730,19109.83
E00175731,16894.68
E00175732,32807.82
E00175733,6284.93
E00175734,23140.37
E00175735,10204.64
E00175736,46231.56
E00175737,53688.49
E00175740,31285.76
E00175741,52475.48
E00175742,49395.89
E00175743,38934.99
E00175744,28632.19
E00175745,21419.42
E00175746,21438.9
E00175747,15808.7
E00175748,64511.26
E00175749,11057.27
E00175750,9135.37
E00175751,35268.93
E00175752,34680.46
E00175754,36625.98
E00175755,27331.56
E00175756,22028.51
E00175758,30577.94
E00175760,21584.44
E00175761,16040.52
E00175764,10881.24
E00175765,10075.1
E00175766,9852.61
E00175767,14331.86
E00175768,19116.54
E00175770,36291.46
E00175771,33964.33
E00175772,45282.4
E00175773,15554.02
E00175774,29166.22
E00175776,13492
E00175777,24632.69
E00175778,3152.79
E00175779,63079.13
E00175780,53842.85
E00175782,58779.38
E00175783,105277.52
E00175784,30444.75
E00175785,34330.91
E00175788,26140.62
E00175789,24694.2
E00175790,21650.59
E00175791,12377.23
E00175792,10130.64
E00175793,9893.15
E00175795,18814.26
E00175796,14741.66
E00175798,14207.7
E00175799,17924.43
E00175800,70935.55
E00175801,12739.04
E00175802,25617.5
E00175803,12508.55
E00175804,51477.6
E00175805,33968.36
E00175807,13245.77
E00175808,23657.21
E00175809,51381.05
E00175810,96849.24
E00175814,58558.38
E00175815,12709.9
E00175818,19958.13
E00175822,31326.27
E00175823,46164.82
E00175826,16414.38
E00175827,22914.97
E00175828,28788.49
E00175830,7321.34
E00175831,19170.85
E00175833,22744.8
E00175834,21091.52
E00175835,17471.14
E00175836,17376.85
E00175837,34704.82
E00175838,28972.18
E00175839,13987.87
E00175840,30145.69
E00175842,51146.53
E00175844,142257.52
E00175845,16798.28
E00175846,51774.09
E00175847,29368.66
E00175849,22911.99
E00175852,35292.12
E00175853,78876.1
E00175855,77098.7
E00175856,21146.37
E00175857,24927.67
E00175858,16350.93
E00175859,22880.8
E00175860,21326.08
E00175861,13682.16
E00175862,22527.01
E00175863,47583.41
E00175864,41610.47
E00175865,62726.79
E00175866,64370.81
E00175867,32350.18
E00175868,84103.76
E00175869,81731.29
E00175870,21460.97
E00175871,53647.24
E00175872,33595.31
E00175874,14798.96
E00175876,13401.34
E00175877,13951.51
E00175878,12482.07
E00175879,24174.39
E00175880,21573.93
E00175881,31107.02
E00175882,33302.52
E00175883,28151.15
E00175884,51019.52
E00175885,45179.37
E00175886,37839.53
E00175888,29316.37
E00175889,66578.47
E00175890,29910.59
E00175891,31334.91
E00175892,37387.07
E00175893,12137.4
E00175894,10434.23
E00175896,57410.5
E00175897,14975.91
E00175898,15422.67
E00175899,10755.84
E00175900,10947.61
E00175901,10815.57
E00175902,21896.64
E00175903,15593.21
E00175904,16252.37
E00175905,18769.86
E00175907,24650.06
E00175908,30125.59
E00175909,44983.53
E00175910,43985.93
E00175911,13513.94
E00175912,19750.35
E00175913,40716.88
E00175914,22989.72
E00175915,41535.21
E00175917,47155.15
E00175918,15666.36
E00175919,25235.47
E00175920,18089.52
E00175921,14368.27
E00175924,24016.84
E00175925,23647.35
E00175927,13154.83
E00175930,10396.07
E00175932,9961.87
E00175933,6141.13
E00175934,6641
E00175935,30695.9
E00175936,18160.72
E00175939,16103
