MSOA21CD,GreenspaceTotal,GreenspacePublic,TreeCover,OutdoorAddresses
E02000613,4.9448,0,13.9233,95.2234
E02000614,17.8887,0,13.8836,89.7906
E02000615,9.157,0,9.2706,96.988
E02000616,5.7887,0.764,13.6145,97.3466
E02000617,3.8839,0.1917,14.3147,90.9465
E02000619,8.5582,5.927,13.2469,56.9941
E02000620,7.0207,5.2759,14.7923,60.4404
E02000621,4.8731,4.403,9.8387,40.0546
E02000622,21.9023,20.4644,17.5093,78.2926
E02000623,1.7978,0.4445,17.6809,50.5618
E02000624,5.7332,4.7907,15.3979,67.7276
E02000625,10.3334,9.0578,17.7008,73.5442
E02000626,9.9491,8.6188,17.8733,71.8466
E02000627,0.6629,0,12.5169,80.1024
E02000628,5.9431,3.703,13.3602,70.5013
E02000629,1.7011,0.0105,13.8898,77.5951
E02000630,7.6452,6.3286,13.3982,77.5499
E02000631,15.025,14.4759,12.0721,91.8434
E02000632,0.5076,0,4.5965,91.4964
E02000633,5.0489,2.8189,8.7787,84.9415
E02000634,3.4277,3.124,10.9495,62.8232
E02000635,43.0729,42.9781,10.265,86.1552
E02000636,29.1013,28.9354,13.1639,90.6352
E02000637,1.1861,0.3315,10.2868,88.4586
E02000638,7.9788,3.5162,9.7458,80.1479
E02000639,2.2877,2.1083,15.8043,63.4815
E02000640,2.301,0.5992,11.5066,87.9812
E02000641,2.6063,2.1737,16.2733,65.3005
E02000642,10.9901,0.0464,15.2774,86.1451
E02000643,1.9451,0.1998,12.6876,88.1463
E02000644,1.4866,0.6869,15.0879,89.1775
E02000645,14.5903,0,14.1749,84.2593
E02000646,2.5456,0.2858,11.426,75.0865
E02000647,1.2118,0.0028,15.6181,87.5277
E02000648,8.0927,5.6887,13.8282,84.4606
E02000649,0.9338,0.0152,11.2758,85.6647
E02000650,13.6316,13.232,17.19,88.1738
E02000651,24.2995,24.2995,13.0286,87.3188
E02000652,2.1571,0,8.9052,95.6707
E02000653,3.9376,3.0541,9.9428,72.2805
E02000654,12.826,10.8661,14.2084,50.9853
E02000655,4.2939,2.9374,14.3892,73.0932
E02000657,3.8751,1.8936,18.9276,75.3427
E02000658,6.4694,5.9047,21.4077,84.6747
E02000659,11.4708,10.5596,26.1212,80.9314
E02000660,4.7977,4.0842,23.9556,81.1098
E02000661,35.1272,34.5925,16.6993,74.2674
E02000662,2.7978,0.1476,15.3137,80.1972
E02000663,12.1435,12.1435,16.046,93.4271
E02000665,7.7529,7.0223,11.6023,89.3967
E02000666,29.3839,13.7754,13.2884,90.081
E02000667,7.7895,3.5565,10.9327,96.0343
E02000668,0.2882,0,14.4009,94.317
E02000669,0.0793,0.0007,10.2972,90.1682
E02000670,22.208,21.4851,9.0468,94.7077
E02000671,11.6949,7.9452,12.8564,93.7846
E02000672,17.7755,8.3318,7.4678,78.8773
E02000673,5.3941,5.3941,20.0345,86.0971
E02000674,1.3062,0,9.2719,99.1581
E02000675,5.9446,2.6191,15.4606,89.3721
E02000676,0.8523,0,10.3344,94.9051
E02000677,1.8535,0,10.8196,93.9004
E02000678,25.0227,0,10.9711,83.0816
E02000679,9.9551,7.4722,17.5924,81.0201
E02000680,4.6697,3.6599,23.0194,62.0921
E02000681,14.8714,0.6692,10.6463,93.1887
E02000682,18.4441,13.9279,12.7282,90.5726
E02000683,22.3449,11.2405,15.0908,90.4664
E02000685,10.2376,8.4183,23.0595,78.0281
E02000686,49.4143,3.2226,17.3196,79.1086
E02000687,1.9763,0.289,10.5682,90.3144
E02000689,25.7396,0,12.6663,73.0984
E02000690,63.6353,44.8101,34.2791,87.6538
E02000691,6.1539,2.4819,10.7766,85.6357
E02000692,2.079,0,16.2387,79.4616
E02000693,13.5367,8.9924,8.9373,77.4654
E02000694,6.1693,0.0977,7.1057,90.5352
E02000695,3.5698,0.0058,7.5398,96.4238
E02000696,11.3368,1.985,7.3711,89.5033
E02000697,7.5986,0,6.835,87.4681
E02000698,18.594,0.831,14.8283,92.8279
E02000699,5.1338,0,10.366,96.0733
E02000700,4.2952,1.2451,9.4185,78.8825
E02000701,16.2751,10.6063,6.4804,87.8531
E02000702,45.0065,39.1814,12.3307,90.0281
E02000703,11.371,8.8484,15.1145,94.7078
E02000704,26.4597,0,8.1859,83.6686
E02000705,27.4132,0.6319,6.094,93.9975
E02000706,4.6855,0,7.2554,79.6634
E02000707,31.2522,27.6519,9.522,86.725
E02000708,24.8106,0,9.4469,91.9557
E02000709,16.9352,10.0841,12.9071,99.1141
E02000710,38.0571,31.8934,19.6566,82.7171
E02000711,17.2194,17.0361,13.4919,93.8621
E02000712,27.1299,19.4941,14.0487,95.4094
E02000713,30.1225,4.0986,9.7543,95.6477
E02000714,5.9307,1.1214,11.1458,90.8017
E02000715,0.9782,0,8.4211,94.484
E02000716,13.1113,7.9679,24.3005,92.5676
E02000717,3.7937,0,8.3715,79.7153
E02000718,22.7316,16.587,13.2276,89.3707
E02000719,17.1101,2.9489,13.5367,85.9673
E02000720,0.1513,0.1513,11.9859,94.7182
E02000721,0.8118,0,7.6892,82.66
E02000722,0.7089,0,8.9849,83.1703
E02000723,10.9338,10.6632,10.5844,94.7201
E02000724,10.6504,0.0233,8.6814,97.2411
E02000725,1.3281,0.0069,7.9065,79.5014
E02000727,0.327,0,6.3292,92.7573
E02000728,0.171,0,8.7734,97.8197
E02000729,36.7249,36.6857,16.0926,95.1209
E02000730,2.4912,1.3243,9.3403,92.4284
E02000731,2.345,2.345,8.9926,88.4378
E02000732,7.0436,6.8885,10.8995,79.6772
E02000733,7.7882,6.2786,11.4994,83.4536
E02000734,1.9379,0,9.5542,80.8478
E02000735,7.2454,0,9.322,91.679
E02000736,12.2151,0,11.6495,92.4834
E02000737,22.6736,12.3778,12.5548,93.9125
E02000738,0.3088,0,12.4631,95.3907
E02000739,8.662,8.3438,12.8495,86.4984
E02000740,23.2642,0.325,15.6974,91.1754
E02000741,5.2936,0,10.4967,91.2049
E02000742,12.4267,2.2629,13.1196,98.4609
E02000743,0.8016,0.0011,8.8803,73.7945
E02000744,5.8341,0,6.7294,89.443
E02000745,16.9038,16.8902,14.8368,95.22
E02000746,0.7311,0,20.0184,66.9672
E02000747,4.5453,2.7902,11.4788,49.6799
E02000748,25.172,23.0785,21.1535,93.3966
E02000749,5.5593,3.5052,12.3016,91.6738
E02000751,10.9963,0,30.8721,91.3063
E02000752,51.7572,24.7381,15.2288,89.6854
E02000753,0.454,0,10.0912,97.4939
E02000754,22.5823,3.594,14.2359,93.7962
E02000755,23.1836,5.8985,16.6791,91.477
E02000756,37.8332,17.3879,15.9097,90.6267
E02000757,2.3154,1.3496,17.1398,81.583
E02000758,14.7799,10.8613,17.7648,90.0042
E02000759,18.8598,11.0713,15.787,83.7444
E02000760,17.6221,0.0595,10.3139,93.197
E02000762,2.1633,0,9.9276,87.6151
E02000763,19.9516,16.2719,9.7996,88.3249
E02000764,5.3792,1.6717,22.9519,86.5578
E02000765,0.3645,0,10.3027,92.8969
E02000767,1.1224,0.8164,10.1475,90.5784
E02000768,35.5658,12.9526,22.0455,94.5518
E02000770,33.5728,16.6752,9.7736,82.4981
E02000772,7.984,0.0957,10.9982,87.0735
E02000773,2.5146,0.2501,7.2785,86.8248
E02000774,4.2201,0.1615,7.611,94.2054
E02000776,0.0185,0.0185,9.8463,95.2135
E02000777,75.9622,67.1226,26.9744,86.8942
E02000779,20.4023,0,10.3693,91.0414
E02000781,10.5824,6.8771,11.6984,94.1622
E02000782,1.7208,0,6.6566,60.4149
E02000783,17.3164,14.3366,8.3737,84.9864
E02000784,16.5815,0.0083,14.2444,90.1621
E02000785,66.0025,32.7454,21.2613,87.2204
E02000786,32.1676,27.3216,16.4942,82.9208
E02000787,17.1791,0,12.4698,86.8431
E02000788,10.0381,1.119,9.693,87.8343
E02000789,48.0422,39.1389,21.9936,82.6985
E02000790,0.8934,0,15.9701,92.234
E02000791,14.0839,13.2236,20.8527,79.7544
E02000792,22.3984,21.6141,22.4087,86.0633
E02000793,7.9421,2.5667,11.4522,93.9394
E02000794,11.5733,0,12.4373,96
E02000795,80.2259,76.2023,33.5749,91.2933
E02000796,16.985,6.6384,16.1945,90.2265
E02000797,2.7702,1.7195,12.0693,85.1801
E02000798,39.8051,5.9531,16.7512,94.2896
E02000799,17.2991,3.7253,19.1799,89.488
E02000800,7.3597,0,26.3548,86.6039
E02000801,8.5561,2.1623,15.1504,87.1214
E02000802,32.1288,29.7707,17.3435,86.7581
E02000803,0.941,0,15.6684,91.8983
E02000804,68.0237,65.0466,14.6446,81.7305
E02000805,32.9179,22.2758,15.4428,82.8953
E02000806,47.3932,43.3043,13.0538,91.3904
E02000807,7.33,2.4257,16.7946,76.8646
E02000808,1.8303,0.7809,7.7397,28.7815
E02000810,4.5308,2.9638,9.6949,67.1723
E02000812,4.9477,4.3751,7.6453,57.7221
E02000813,22.471,20.6501,16.867,56.5809
E02000814,2.8243,1.4146,14.5382,63.7228
E02000815,7.0059,6.4578,13.9686,41.5171
E02000816,1.8378,0,12.4158,60.3242
E02000817,17.987,13.7473,11.8507,68.2327
E02000818,7.2713,5.9615,10.7453,77.703
E02000819,2.4525,0.9195,11.1399,69.5902
E02000820,2.8415,0.0014,12.7158,56.2474
E02000821,32.7365,31.379,12.4776,51.0286
E02000822,28.3778,27.2948,16.3805,57.7
E02000823,20.9798,20.1106,19.8314,70.5768
E02000824,4.183,3.3762,11.6476,61.7677
E02000825,5.4382,2.9381,15.6876,70.6653
E02000826,6.7626,2.9233,15.514,86.4785
E02000827,0.6936,0,15.7206,60.7808
E02000828,2.982,0,13.6734,78.8728
E02000829,2.4925,2.435,16.5988,80.8917
E02000830,3.3165,2.7023,21.6758,84.2627
E02000831,2.2829,0,14.6415,79.7897
E02000832,8.8362,0.9872,17.984,85.1494
E02000833,10.4923,1.1761,17.3645,64.4308
E02000834,34.5738,34.0572,12.4856,93.1154
E02000835,35.7295,1.9626,23.1414,78.0158
E02000836,5.5345,0.1402,7.5892,94.3099
E02000837,24.6868,13.4649,21.296,95.3365
E02000838,15.5544,0,17.0928,78.2675
E02000839,24.0861,0,33.0045,75.909
E02000840,17.8404,8.8649,10.8815,96.4254
E02000841,19.7456,0.2254,6.9572,94.3536
E02000842,11.1284,0,7.9648,94.4114
E02000843,1.8206,0.1065,15.0978,79.726
E02000844,5.9031,0.3031,6.8833,95.3935
E02000845,9.4426,0,9.4171,89.2107
E02000846,26.2884,9.6777,13.9872,95.823
E02000847,1.6238,0.0034,10.9267,92.9433
E02000848,3.6043,2.6631,8.4367,95.4789
E02000849,19.6954,14.8325,14.2858,89.6804
E02000850,11.7555,8.0879,10.3757,94.509
E02000851,3.2395,1.8331,10.4851,56.6919
E02000852,7.6384,3.5252,9.4335,94.3487
E02000853,19.1899,7.1174,12.0801,95.3884
E02000854,15.7225,10.0103,17.4898,88.2671
E02000855,15.9603,11.3797,15.219,92.6748
E02000856,2.0218,0,10.5634,88.0147
E02000857,2.1316,0,16.9997,79.0587
E02000858,33.1727,28.3247,9.6811,82.4099
E02000859,4.6399,0.0002,16.5418,84.8253
E02000860,3.305,0,22.1835,70.7094
E02000861,0.4652,0,22.7498,95.8035
E02000863,28.9258,5.2769,23.1691,95.8949
E02000864,36.0649,35.8441,15.2182,63.7965
E02000865,1.4681,0.0456,15.0659,65.9936
E02000866,46.1973,45.7319,20.0693,84.9748
E02000867,2.1819,1.4456,10.5933,74.5642
E02000868,3.6902,2.5992,11.0117,72.1474
E02000869,9.1472,8.5359,21.3549,52.5405
E02000870,12.5835,11.3208,15.797,81.3419
E02000871,2.3121,0.5932,12.8418,70.6355
E02000872,6.5618,4.109,15.6836,49.3444
E02000873,6.8566,4.206,9.3071,61.3093
E02000874,12.0547,10.7925,14.3468,79.058
E02000875,10.5897,2.3126,19.8048,78.7879
E02000876,16.7242,12.5508,13.53,67.9479
E02000877,28.8894,11.3005,14.8288,68.6818
E02000878,0.7874,0.0963,8.234,42.2209
E02000879,12.1701,2.6097,14.9146,82.0978
E02000880,0.9259,0.3477,13.7985,71.6267
E02000881,4.7356,4.2963,6.8029,70.4744
E02000882,8.5742,7.5758,13.471,89.0557
E02000883,1.7605,0.7998,9.0503,72.8852
E02000884,1.9199,1.5629,7.3588,36.1472
E02000885,5.6545,0.7442,10.3015,63.4572
E02000886,9.3295,6.8396,18.4496,66.4382
E02000887,9.4815,0.2334,16.8589,68.2254
E02000888,10.776,9.4156,11.8026,52.1658
E02000889,4.9725,2.2069,16.8465,57.4678
E02000890,6.7925,6.2093,16.7384,37.5071
E02000893,24.3016,9.773,12.0963,64.4343
E02000894,0.2604,0,7.795,62.2657
E02000895,12.1737,4.0265,28.6876,87.7957
E02000896,16.5967,0.4649,25.2985,87.8907
E02000897,20.9889,4.7018,29.8957,91.3303
E02000898,20.35,0,26.9325,90.2188
E02000899,11.72,0.3489,15.0293,89.6338
E02000900,9.3535,1.6308,11.1375,95.9705
E02000901,3.9172,0.0278,23.9659,90.568
E02000902,21.564,0,13.9898,88.544
E02000903,9.3841,0,10.1903,93.439
E02000904,4.7532,0,21.1411,89.19
E02000905,18.0923,9.8858,12.3909,93.1967
E02000906,3,2.5623,10.1011,95.111
E02000907,5.0212,0.8277,18.951,48.2147
E02000908,5.8077,0.3221,8.2543,80.1021
E02000909,3.2477,0.2216,20.4543,85.3249
E02000910,0.7491,0.3735,11.5745,78.2331
E02000911,1.236,0,10.4245,79.1211
E02000912,14.1363,3.3092,10.4914,96.9733
E02000913,3.6522,2.192,16.8964,93.9093
E02000914,1.3435,0.8594,9.5871,74.9764
E02000915,0.4243,0,20.2807,90.2746
E02000916,12.6264,0.055,10.3462,85.2672
E02000917,5.5667,1.1391,11.394,91.9856
E02000918,4.7074,3.6377,12.3471,73.8348
E02000919,2.5658,2.1542,9.6061,93.8683
E02000920,11.8059,1.0961,9.3339,82.2839
E02000921,15.2057,2.0821,10.8954,87.2027
E02000922,1.1783,0.947,11.1509,93.3503
E02000923,55.9076,55.5695,22.8805,48.2625
E02000925,3.7021,0,18.6,58.9885
E02000926,2.0881,1.962,13.1485,48.4977
E02000927,1.1202,0.4388,10.2529,89.2002
E02000928,18.6088,14.7822,11.0789,78.6032
E02000929,9.3355,7.7695,12.5292,69.2115
E02000930,5.7433,5.2189,11.695,66.2261
E02000931,37.7812,37.7812,6.2984,96.1738
E02000932,7.2485,7.106,6.6399,58.3254
E02000933,2.122,0,14.0916,86.0444
E02000934,0.7307,0,6.532,87.0189
E02000935,36.5771,0.0361,23.2569,23.1114
E02000936,0.3714,0,20.0846,66.2451
E02000937,40.3385,36.3183,14.5442,94.4932
E02000938,5.489,0.6182,26.4599,52.0035
E02000939,9.3806,8.6979,9.4293,92.8406
E02000940,16.4559,13.061,10.0342,55.9073
E02000941,13.3229,10.2751,10.8274,93.9259
E02000942,0.8168,0,12.8851,91.6189
E02000943,8.5295,8.1178,7.851,79.8373
E02000944,0.242,0,19.884,62.9666
E02000945,29.1913,20.3161,28.7586,74.1664
E02000946,20.1611,0.0577,9.8973,83.0322
E02000947,12.2691,3.14,7.7398,94.0991
E02000948,43.4152,43.4117,15.7151,81.5169
E02000949,18.8784,6.3278,13.5129,81.8779
E02000950,13.8602,0,24.9616,68.068
E02000951,0.2797,0,8.5228,76.9825
E02000952,14.7407,14.0993,10.2387,89.319
E02000953,12.2338,4.819,7.8529,73.2001
E02000954,1.3341,0,5.4216,96.7296
E02000955,25.0639,0,5.8176,93.5717
E02000956,31.0555,0.7886,9.5552,80.7255
E02000957,1.5628,0,6.3437,88.0096
E02000958,16.1044,13.5805,13.3773,84.4817
E02000959,0.3363,0,8.9471,87.0866
E02000960,37.4526,37.3814,20.1814,45.3473
E02000961,5.6493,0.6726,28.9741,68.5353
E02000962,4.0931,2.7925,22.5278,57.4808
E02000963,3.6859,2.3444,7.292,90.6121
E02000964,0.3361,0,8.9244,87.5207
E02000965,18.1982,0,22.2067,87.7004
E02000966,0.5491,0.5208,22.1185,83.3333
E02000967,52.6928,52.6928,13.2198,68.3207
E02000968,5.7001,3.9419,16.4725,59.5415
E02000969,1.4038,0,19.0984,35.8416
E02000970,3.8763,3.5427,7.3906,60.9524
E02000971,0.7242,0,8.0943,66.0356
E02000972,0.6755,0.3559,4.8856,38.3609
E02000973,0.111,0,16.6838,87.2806
E02000974,0.0249,0,15.3995,39.7679
E02000975,0,0,14.5375,77.562
E02000976,0.1104,0,16.3434,51.5949
E02000977,13.8004,13.8004,11.3605,39.7735
E02000978,63.0482,63.0218,14.5279,70.2457
E02000979,15.8787,13.4025,10.7769,46.3144
E02000980,8.1998,2.2542,13.2877,48.1677
E02000981,1.036,0,9.3772,89.797
E02000982,1.0461,0.3671,9.5451,48.8258
E02000983,6.2712,4.5607,18.5014,85.1947
E02000984,9.201,3.6184,19.7609,92.012
E02000985,4.7941,1.6203,22.9536,94.1916
E02000986,1.1577,0,20.084,83.6533
E02000987,8.27,0.9757,11.1607,93.2194
E02000988,13.3492,1.4961,14.0164,87.6033
E02000989,14.4237,2.5224,11.3852,93.7516
E02000990,3.8235,1.0042,11.5936,93.9911
E02000991,8.251,7.1641,12.1063,97.7924
E02000992,3.5756,0,7.2048,95.0278
E02000993,0.7687,0,9.4528,88.4417
E02000994,6.7808,2.1409,7.8043,87.7534
E02000995,16.2196,5.0313,16.1218,94.51
E02000996,9.4896,8.9895,15.2337,96.0643
E02000997,11.2432,0,13.1672,93.3916
E02000998,4.524,0.961,9.4738,89.7629
E02000999,9.1508,6.3587,7.3666,67.4611
E02001000,27.2682,18.9029,15.6813,95.2007
E02001001,22.2936,0.0782,16.7318,92.4862
E02001002,31.8299,24.0753,16.6018,96.9428
E02001003,9.8159,0,17.187,94.249
E02001004,2.988,1.0598,5.7833,80.0935
E02001005,2.1977,0.9624,11.7899,83.5938
E02001006,6.9785,1.5948,6.7546,92.7428
E02001007,1.8723,0.3137,14.5658,95.0766
E02001008,7.7432,0.4931,6.7346,94.6636
E02001009,3.9212,0,5.3737,92.956
E02001010,11.5407,3.6843,16.1438,94.2617
E02001011,3.3478,2.2389,8.4962,92.7792
E02001012,2.617,0,8.1682,96.8476
E02001013,0.3604,0,16.849,93.75
E02001014,5.9464,0.6046,10.9308,88.9142
E02001015,9.2958,7.1426,10.681,91.0063
E02001016,1.6053,0,7.4454,94.3274
E02001017,3.8591,0.4265,15.1665,91.6701
E02001018,18.4418,0,7.4417,93.4442
E02001019,2.1507,0.9246,13.6056,86.1295
E02001020,3.3444,0,10.729,95.5616
E02001021,2.7702,0.5284,14.9133,89.3967
E02001022,5.0759,1.7833,9.8006,95.9785
E02001023,13.3413,11.8909,10.5835,97.6993
E02001024,1.8211,0,9.0215,98.1622
E02001025,9.7364,3.2391,11.792,94.9517
E02001026,3.0577,2.4687,5.8143,84.7122
E02001027,4.1117,1.6497,10.8328,92.4949
E02001028,7.8048,0,10.1668,99.0034
E02001029,15.4325,2.203,10.0723,96.6558
E02001030,3.3326,0,9.3591,94.902
E02001031,9.3862,0,12.9349,95.7643
E02001032,3.3259,0,6.1807,96.5507
E02001033,4.5639,0.2231,10.7028,93.407
E02001034,7.5262,3.3357,10.7534,89.4339
E02001035,18.916,0,12.8363,96.465
E02001036,10.6949,0,14.768,93.7441
E02001037,4.07,0.0748,20.8801,92.1968
E02001038,30.3191,3.3621,15.2597,92.9508
E02001039,3.3988,0,8.6213,95.7249
E02001040,5.0124,2.92,10.5001,93.3718
E02001041,10.7302,4.9201,11.0619,95.0937
E02001042,17.1236,8.938,18.7394,86.1286
E02001043,55.9812,49.0521,28.5839,95.5619
E02001044,3.9694,0,12.4839,94.8056
E02001045,10.7886,7.949,16.2341,90.1116
E02001046,5.7801,0,17.7736,93.5512
E02001047,3.2976,0,17.435,81.4679
E02001048,53.4768,38.2407,23.6644,81.3817
E02001049,15.7847,7.7244,13.3477,96.7832
E02001050,6.7438,0,16.2464,92.7169
E02001051,12.0862,0.0243,9.5566,95.0764
E02001052,6.3675,2.2908,9.5438,92.1063
E02001053,10.0596,6.8396,12.2852,90.1121
E02001055,12.5887,5.2165,13.5204,94.0555
E02001056,4.9586,0.3856,14.7435,87.0315
E02001059,15.0173,5.3339,7.5969,84.6241
E02001061,7.9278,5.0288,8.0811,93.9394
E02001062,3.3478,1.3613,5.0509,77.211
E02001063,8.7864,5.9734,4.3835,56.179
E02001064,5.5019,2.2322,5.4484,92.5553
E02001065,21.7939,8.9605,9.5678,93.1587
E02001066,1.9356,0,7.774,82.2901
E02001067,13.7067,1.8543,9.3499,89.377
E02001068,21.268,19.7868,6.2115,92.5935
E02001069,1.3811,0,4.9229,87.4111
E02001070,15.0964,8.473,13.4695,59.4232
E02001072,3.7628,0,16.2677,84.133
E02001073,3.1171,0.3895,10.9467,84.0634
E02001074,15.6359,11.3415,10.9716,90.0427
E02001075,27.0263,24.0721,15.6359,91.3547
E02001076,21.3811,9.2854,15.1682,63.817
E02001077,14.8391,9.8063,10.9814,93.987
E02001078,15.4834,12.968,13.3168,92.0477
E02001079,30.1555,1.2817,10.2986,91.8896
E02001080,11.2321,9.2571,11.431,91.626
E02001081,18.4274,0.5557,23.5945,93.4598
E02001082,2.3056,0,10.8679,85.7097
E02001083,16.781,0.5649,11.1673,87.0747
E02001084,14.4494,14.0052,11.7889,90.7434
E02001085,7.6266,0,8.375,93.3872
E02001086,27.6648,0,19.255,80.3084
E02001087,25.3032,3.1465,15.2896,83.2563
E02001088,1.1863,0,13.6131,93.5927
E02001089,28.2694,22.7686,15.0136,89.4984
E02001090,31.6623,0,17.4125,89.2023
E02001091,0.8354,0,13.1194,86.0619
E02001092,28.58,17.5884,17.6486,83.8928
E02001093,6.5853,5.5987,9.7573,86.8524
E02001094,6.6283,0.3561,11.0583,91.898
E02001095,5.0695,1.1119,13.7157,94.3244
E02001096,1.5331,1.0051,11.4965,96.6021
E02001097,0.3338,0,10.3726,96.4831
E02001098,4.3141,1.5185,7.9963,95.5188
E02001099,9.7331,4.6948,13.1648,94.4504
E02001100,2.0652,0.3456,11.5066,93.75
E02001101,18.7605,16.8584,14.0962,98.2551
E02001102,26.1029,2.1092,9.4227,97.6046
E02001103,0.1778,0,7.1933,90.2595
E02001104,8.2478,7.0067,9.8854,93.9497
E02001105,3.4288,0.0016,11.0825,91.3677
E02001106,3.48,0,21.2362,91.1704
E02001107,5.3877,1.5884,10.8313,96.6802
E02001108,9.8376,7.4842,11.8232,92.6395
E02001109,15.1546,3.0112,17.977,86.0822
E02001110,5.2244,0.0058,14.6599,90.0806
E02001111,6.0407,0,13.3335,59.2853
E02001112,7.7771,1.1834,10.3456,98.8585
E02001113,3.022,1.6031,9.6,85.8395
E02001114,10.2859,0,9.223,87.2352
E02001115,8.9755,0,15.0975,89.9299
E02001116,5.7913,0.594,14.8754,93.5731
E02001117,0.4024,0,16.5831,91.2287
E02001118,0.8504,0,14.3153,91.2065
E02001119,20.3164,13.0305,17.54,91.9439
E02001121,0.9056,0,10.2725,85.1783
E02001123,11.9369,0,21.9628,93.6594
E02001124,5.3912,0,7.9002,91.1765
E02001125,4.1567,0.462,7.9737,97.5284
E02001126,18.5561,0.1838,14.864,95.6437
E02001127,5.6042,3.2019,8.2511,96.6721
E02001128,9.1664,0,8.4377,94.9234
E02001129,8.3979,0,12.6321,90.0127
E02001130,18.8137,3.5713,14.899,89.9962
E02001131,2.2254,0.7687,10.0028,96.8815
E02001132,1.7366,0.1645,6.148,85.228
E02001133,1.4282,0.128,4.4001,95.8817
E02001134,5.1897,3.7691,4.3211,94.2826
E02001135,2.4108,0,6.2774,95.3
E02001136,4.6438,4.2928,10.8021,95.4673
E02001137,0.3252,0.086,12.5412,91.1819
E02001138,13.225,0.0209,10.8855,95.4771
E02001139,2.6915,0.0001,7.3029,91.8942
E02001140,17.6269,4.6447,13.206,93.7848
E02001141,12.8565,12.0356,7.9038,71.5287
E02001142,24.693,2.3492,16.3106,95.337
E02001143,11.3048,0,5.2119,96.7512
E02001144,2.3466,0.2918,6.098,90.7703
E02001145,1.934,0.2533,5.2829,92.6088
E02001146,2.2154,0,4.5956,90.7697
E02001147,3.101,0,10.449,90.174
E02001148,7.8543,0,9.5265,94.4125
E02001149,5.6833,0.2533,8.8154,88.2431
E02001150,1.3293,0,9.5594,98.4532
E02001151,6.5105,2.0572,11.041,94.2215
E02001152,12.4403,0.1118,18.3211,92.2295
E02001153,12.9465,10.4544,7.9756,95.1129
E02001154,5.0334,0,11.4982,93.3276
E02001155,33.033,10.2671,16.7765,91.2195
E02001156,17.2301,6.2917,17.2927,98.8554
E02001157,14.3054,0.2192,10.6608,91.6439
E02001158,3.849,0.0307,6.786,92.265
E02001159,15.129,13.0567,14.8036,92.3692
E02001160,5.4912,2.4076,12.6358,98.134
E02001161,18.9692,17.9388,20.0894,88.7278
E02001162,1.2767,0,9.1041,88.1463
E02001163,19.501,2.7803,16.0328,94.8049
E02001164,8.9729,0,20.6205,91.5517
E02001165,11.8007,0,11.0618,96.8081
E02001166,5.0639,4.5195,22.5235,84.6184
E02001167,22.3425,0.0351,24.9013,82.4197
E02001168,18.2157,1.7841,12.2989,95.4086
E02001169,7.1945,1.1451,14.4047,98.0702
E02001170,12.8911,6.267,21.2011,92.9542
E02001171,10.8822,0,7.3954,95.892
E02001173,12.4929,0.0617,9.2095,86.4295
E02001174,15.1943,14.1617,13.2119,96.1492
E02001175,11.2216,0.9534,10.681,95.8051
E02001176,5.0468,0.8868,13.1257,88.9104
E02001177,11.3669,2.8183,11.2941,82.2226
E02001179,26.2362,25.5105,7.7431,86.3583
E02001180,7.2075,2.5011,8.233,49.1707
E02001181,10.7486,1.0229,10.8573,92.6492
E02001182,5.0494,0,8.4755,81.6307
E02001183,3.5392,0,6.8433,93.3962
E02001185,8.3031,1.4813,10.8381,95.9694
E02001186,2.6656,1.1381,7.3108,93.266
E02001187,4.2875,4.2121,7.2903,94.2439
E02001188,28.329,2.1405,9.6313,82.365
E02001189,28.5371,24.9036,10.8279,94.0909
E02001190,44.3884,42.0316,17.9108,77.1295
E02001191,2.1379,0,15.8209,88.4644
E02001192,3.8505,1.2735,11.4082,85.6108
E02001193,25.6723,18.594,13.5966,86.5751
E02001194,25.0479,0.1839,16.9727,87.0199
E02001195,2.6933,0.3757,12.3515,94.3068
E02001196,15.6196,7.9816,25.4176,89.311
E02001197,8.837,5.212,9.6635,88.5831
E02001198,8.3861,5.9423,16.0465,93.7173
