MSOA21CD,TotPopChange_2001_17
E02001451,-18.6707
E02001452,-6.8441
E02001453,-2.7959
E02001454,-0.5534
E02001455,-1.554
E02001456,1.7565
E02001457,-2.7507
E02001458,-2.5119
E02001459,1.4348
E02001460,-3.4407
E02001461,-12.0832
E02001462,2.0183
E02001463,-6.2773
E02001464,-4.9665
E02001465,-2.9113
E02001466,-5.8404
E02001467,11.5216
E02001468,3.2093
E02001469,0.5598
E02001470,-5.9061
E02001471,6.7744
E02001472,10.3769
E02001473,7.3571
E02001474,0.2328
E02001475,5.4703
E02001476,6.5157
E02001477,-0.7821
E02001478,-0.781
E02001479,-3.8192
E02001480,0.129
E02001481,6.0682
E02001482,13.8222
E02001483,-4.4794
E02001484,-1.007
E02001485,9.5307
E02001486,4.8893
E02001487,6.0425
E02001488,11.173
E02001489,-7.4095
E02001490,5.4541
E02001491,-0.5073
E02001492,3.8518
E02001493,-2.873
E02001494,0.2691
E02001495,4.0996
E02001496,3.553
E02001497,5.2536
E02001498,-4.235
E02001499,-5.5404
E02001500,-2.9545
E02001501,2.4415
E02001502,21.4097
E02001503,0.8443
E02001504,-4.9303
E02001505,-0.0629
E02001506,-0.2121
E02001507,-3.7255
E02001508,7.9361
E02001509,17.8178
E02001510,5.8215
E02001511,15.0082
E02001512,1.6016
E02001513,-0.7149
E02001514,29.3086
E02001515,2.0606
E02001516,3.5409
E02001517,7.6049
E02001518,16.7221
E02001519,26.8033
E02001520,6.4683
E02001521,16.044
E02001522,-0.9042
E02001523,21.3785
E02001524,8.1973
E02001525,16.4182
E02001526,17.1213
E02001527,6.8498
E02001528,3.4988
E02001529,0.7277
E02001530,11.0665
E02001531,22.4085
E02001532,23.3572
E02001533,7.738
E02001534,30.193
E02001535,16.41
E02001536,12.2898
E02001537,20.6511
E02001538,3.0394
E02001539,5.1316
E02001540,3.6095
E02001541,5.3546
E02001542,3.2136
E02001543,-3.3203
E02001544,4.0393
E02001545,0.4476
E02001546,17.3869
E02001547,4.6667
E02001548,10.1386
E02001549,3.1098
E02001550,7.9537
E02001551,-1.3969
E02001552,41.0445
E02001553,8.9516
E02001554,-7.426
E02001555,-6.7466
E02001556,6.5322
E02001557,13.8806
E02001558,-3.5529
E02001559,0.3547
E02001560,46.6137
E02001561,16.3212
E02001562,2.3053
E02001563,9.5628
E02001564,5.854
E02001565,17.4988
E02001566,59.0564
E02001567,3.0477
E02001568,10.1914
E02001569,2.7138
E02001570,13.599
E02001571,3.04
E02001572,-5.0661
E02001573,-2.0131
E02001574,2.9217
E02001575,-1.8714
E02001576,22.305
E02001577,-1.3723
E02001578,49.7069
E02001579,7.8472
E02001580,-3.0622
E02001581,-2.8633
E02001582,4.0909
E02001583,4.3724
E02001584,-0.4148
E02001585,6.4413
E02001586,-6.515
E02001587,-5.5427
E02001588,-1.9042
E02001589,38.3701
E02001590,-1.4134
E02001591,3.8779
E02001592,-6.0373
E02001593,16.9693
E02001594,24.6662
E02001595,-9.0909
E02001596,-4.69
E02001597,-0.8404
E02001598,0.2739
E02001600,14.0455
E02001602,0.243
E02001603,10.6933
E02001604,38.2203
E02001605,27.8187
E02001606,-0.8892
E02001607,-1.2646
E02001608,16.1864
E02001609,-3.7673
E02001610,8.2824
E02001611,-1.9171
E02001612,-2.3201
E02001613,-5.4888
E02001614,3.367
E02001615,0.2492
E02001616,3.3532
E02001617,2.2501
E02001618,34.5562
E02001619,-3.0122
E02001620,14.2857
E02001621,-0.3427
E02001622,-0.6441
E02001623,13.8679
E02001624,11.3789
E02001625,1.6855
E02001626,0.3368
E02001627,2.9343
E02001628,18.4324
E02001629,16.5552
E02001630,25.0614
E02001631,2.0201
E02001632,59.0006
E02001633,-2.0951
E02001634,0.6808
E02001635,1.006
E02001636,41.1672
E02001637,34.5747
E02001638,8.7616
E02001639,4.3471
E02001640,8.3472
E02001642,13.0708
E02001643,1.5716
E02001646,15.2971
E02001647,5.7915
E02001648,37.8444
E02001649,8.7579
E02001650,58.6653
E02001651,5.1129
E02001652,78.2307
E02001653,25.7802
E02001654,-3.8732
E02001655,0.8867
E02001656,5.4131
E02001657,1.0827
E02001658,-5.1144
E02001659,-0.3943
E02001660,9.703
E02001661,9.2275
E02001662,0.4369
E02001663,7.1764
E02001664,7.61
E02001665,3.2175
E02001666,-1.4107
E02001669,2.0682
E02001670,5.4348
E02001671,-3.9317
E02001672,2.74
E02001673,-9.586
E02001674,-2.2571
E02001675,-3.1391
E02001676,-1.2327
E02001678,6.0974
E02001679,7.1997
E02001680,5.6841
E02001681,1.816
E02001682,9.7574
E02001683,2.7838
E02001684,7.273
E02001685,9.3248
E02001686,-6.9301
E02001688,21.342
E02001689,15.8832
E02001690,3.2244
E02001691,13.2988
E02001692,4.865
E02001693,0.2127
E02001694,0.5257
E02001695,7.3494
E02001696,-0.174
E02001697,0.0531
E02001698,-3.4855
E02001699,-0.9119
E02001700,-2.876
E02001701,0.048
E02001702,-3.3168
E02001703,-4.1292
E02001704,-0.8103
E02001706,26.7484
E02001707,2.5241
E02001709,26.6117
E02001710,-2.4101
E02001711,-1.1583
E02001712,6.2507
E02001713,-0.6418
E02001714,2.4109
E02001715,12.0773
E02001718,-2.7225
E02001719,-6.4433
E02001720,30.1118
E02001721,0.7538
E02001722,-1.4097
E02001723,6.1016
E02001724,24.4484
E02001725,10.8409
E02001726,8.3719
E02001727,-2.3845
E02001728,-5.0488
E02001729,19.9714
E02001732,-33.7161
E02001734,5.9862
E02001735,-0.5541
E02001737,-3.6955
E02001738,1.5057
E02001739,-2.5641
E02001740,1.1729
E02001741,6.298
E02001742,-2.291
E02001743,0.8859
E02001744,16.9041
E02001745,0.6468
E02001746,3.5322
E02001747,-1.981
E02001748,40.1693
E02001749,3.6342
E02001750,6.7692
E02001751,1.4217
E02001752,2.8983
E02001753,10.1374
E02001754,0.7954
E02001755,20.1145
E02001756,27.4568
E02001757,-5.4334
E02001758,-8.3028
E02001759,5.3882
E02001760,9.6127
E02001761,-7.3406
E02001762,-4.7105
E02001763,1.8292
E02001764,12.0631
E02001765,27.3012
E02001766,25.5102
E02001767,0.286
E02001768,13.434
E02001769,8.427
E02001770,-5.331
E02001771,2.9512
E02001772,-4.7273
E02001773,-10.1619
E02001774,1.9952
E02001775,-2.5942
E02001776,1.7128
E02001777,-7.4165
E02001778,-1.5137
E02001779,-2.4812
E02001780,-9.8987
E02001781,-5.0282
E02001782,0.7191
E02001783,-0.7006
E02001784,-7.2627
E02001785,-5.4439
E02001786,-10.1247
E02001787,-3.7706
E02001788,-5.0341
E02001789,-5.0518
E02001790,4.6835
E02001791,-5.3143
E02001792,-6.4085
E02001793,-10.4565
E02001794,-6.0143
E02001795,-12.6997
E02001796,4.8049
E02001797,-1.0408
E02001798,-7.6768
E02001799,-3.8689
E02001800,-1.1421
E02001801,3.1931
E02001802,-10.4993
E02001803,27.9244
E02001804,7.5016
E02001805,-4.2452
E02001806,-4.1533
E02001807,5.0544
E02001808,-0.3457
E02001809,-11.3842
E02001810,-9.1299
E02001811,-6.938
E02001812,-2.2847
E02001813,-0.09
E02001814,5.9878
E02001815,-3.2317
E02001816,-6.3911
E02001817,-16.3988
E02001818,13.422
E02001819,-11.6387
E02001820,11.1529
E02001821,-9.4407
E02001822,-6.602
E02001823,3.9021
E02001824,-2.7596
E02001825,-12.5515
E02001826,6.4106
E02001827,7.3618
E02001828,13.862
E02001829,19.5128
E02001830,5.9026
E02001831,13.9287
E02001832,7.5246
E02001833,0.3464
E02001834,2.8861
E02001835,6.7265
E02001836,3.7053
E02001837,-3.5063
E02001838,-2.5358
E02001839,4.8413
E02001840,20.8496
E02001841,-3.2958
E02001842,-0.3188
E02001843,7.7671
E02001844,4.9322
E02001845,4.6388
E02001846,7.3119
E02001847,-1.4815
E02001848,14.5087
E02001849,3.9941
E02001850,10.9074
E02001851,25.4375
E02001852,12.492
E02001855,7.9628
E02001856,27.7164
E02001857,34.0068
E02001858,18.4169
E02001859,8.1535
E02001860,21.4432
E02001861,17.715
E02001862,21.611
E02001863,2.8708
E02001865,5.6156
E02001866,15.8584
E02001867,3.4226
E02001868,30.2255
E02001869,31.8226
E02001870,34.5763
E02001871,11.4847
E02001872,15.0325
E02001873,50.5924
E02001874,25.776
E02001875,51.4847
E02001876,92.3362
E02001877,40.208
E02001878,13.5249
E02001879,46.7727
E02001880,12.216
E02001881,39.1932
E02001882,17.7518
E02001883,9.5464
E02001884,30.2546
E02001886,39.0541
E02001888,6.0505
E02001889,12.6263
E02001890,38.3649
E02001892,21.7224
E02001893,13.482
E02001895,15.3917
E02001896,-0.9727
E02001897,23.9085
E02001898,0.5635
E02001899,7.9025
E02001900,23.8333
E02001901,15.1582
E02001902,5.5498
E02001903,-10.241
E02001904,27.3774
E02001905,37.5128
E02001906,1.9918
E02001907,9.224
E02001908,-2.6812
E02001909,6.0211
E02001910,0.9553
E02001911,14.234
E02001913,15.7784
E02001914,16.0453
E02001915,20.6554
E02001916,23.2764
E02001918,1.1787
E02001919,8.5315
E02001920,1.8764
E02001921,6.9963
E02001922,69.9318
E02001923,17.7474
E02001924,9.891
E02001925,2.9354
E02001926,6.5877
E02001927,5.2373
E02001928,-2.2695
E02001929,5.1565
E02001930,5.8769
E02001931,10.7267
E02001932,0.453
E02001933,-2.3525
E02001934,11.4125
E02001935,6.3017
E02001936,5.7013
E02001937,7.7347
E02001938,8.2501
E02001939,-5.287
E02001941,1.538
E02001942,8.3386
E02001943,7.4341
E02001944,33.0244
E02001945,0.7626
E02001946,1.8459
E02001947,-0.3148
E02001948,0.8126
E02001949,2.5178
E02001950,12.1685
E02001951,-1.9256
E02001952,19.2663
E02001953,-2.5863
E02001954,-0.9728
E02001955,17.7589
E02001956,15.0588
E02001957,3.8769
E02001958,5.4856
E02001959,7.1531
E02001961,8.4933
E02001962,17.4387
E02001963,3.4057
E02001964,7.0606
E02001965,1.9396
E02001966,17.9726
E02001967,10.448
E02001968,34.1885
E02001969,11.9835
E02001970,6.4699
E02001971,0.9366
E02001972,23.9586
E02001973,19.2457
E02001974,10.4641
E02001975,8.1672
E02001976,5.3235
E02001977,45.737
E02001978,13.4851
E02001979,-0.7404
E02001980,-4.47
E02001981,57.906
E02001982,47.2438
E02001983,3.1077
E02001984,19.4567
E02001985,91.5257
E02001986,10.7157
E02001987,25.546
E02001988,120.0667
E02001989,10.6786
E02001990,7.2934
E02001991,2.4989
E02001992,16.6463
E02001993,31.3955
E02001994,12.7506
E02001995,60.5986
E02001996,18.3158
E02001997,8.802
E02001998,-0.7359
E02001999,3.2774
E02002000,7.1159
E02002001,0.899
E02002002,-6.4777
E02002003,-0.329
E02002004,1.7575
E02002005,7.1663
E02002006,3.6068
E02002007,-0.8638
E02002008,10.8799
E02002009,10.159
E02002010,32.0496
E02002011,-4.5409
E02002012,12.8992
E02002013,-4.9575
E02002014,18.5717
E02002015,-1.7829
E02002016,1.4344
E02002017,14.541
E02002018,-2.6258
E02002019,4.147
E02002020,7.3495
E02002021,20.5535
E02002022,9.0989
E02002023,-5.1886
E02002024,12.179
E02002025,4.6206
E02002026,-7.21
E02002027,-7.197
E02002028,0.4257
E02002029,2.7773
E02002030,12.6134
E02002031,0.3456
E02002032,17.3086
E02002033,8.7637
E02002034,1.7408
E02002035,2.559
E02002036,5.2505
E02002037,-0.6973
E02002038,8.0151
E02002039,4.6171
E02002040,2.1576
E02002041,-3.1898
E02002042,0.1222
E02002043,13.6393
E02002044,26.0252
E02002045,8.9473
E02002046,-1.1098
E02002047,5.9895
E02002048,2.3256
E02002049,6.4063
E02002051,-1.9376
E02002052,23.4936
E02002053,15.8664
E02002054,4.8345
E02002055,13.5057
E02002056,21.7346
E02002057,12.3995
E02002058,39.0173
E02002059,19.0041
E02002060,7.8133
E02002061,0.9557
E02002062,38.6798
E02002063,33.2281
E02002064,13.0272
E02002065,23.59
E02002066,24.2665
E02002067,-7.8323
E02002069,5.7421
E02002070,22.7222
E02002071,4.25
E02002072,10.8401
E02002073,4.246
E02002074,1.5294
E02002075,16.6362
E02002076,10.5817
E02002077,13.542
E02002078,-0.4653
E02002079,5.2466
E02002080,5.8304
E02002081,-8.0307
E02002082,-4.3972
E02002083,-0.6856
E02002084,0.7249
E02002085,-0.292
E02002086,6.1494
E02002087,-4.802
E02002088,1.5297
E02002089,7.6268
E02002090,3.6129
E02002091,1.4215
E02002092,4.0784
E02002093,16.0465
E02002094,10.1088
E02002095,17.9087
E02002096,16.6832
E02002097,11.3263
E02002098,10.539
E02002099,13.6984
E02002101,4.1998
E02002102,10.5427
E02002103,-2.4898
E02002104,-0.6212
E02002105,12.035
E02002106,4.1167
E02002107,-0.6671
E02002108,7.7537
E02002109,51.4501
E02002110,11.8047
E02002111,-2.2605
E02002112,-6.9364
E02002113,8.8051
E02002114,3.9868
E02002115,7.098
E02002116,-3.3908
E02002117,9.0924
E02002118,0.7235
E02002119,0.6699
E02002120,-4.275
E02002121,11.4201
E02002122,5.9032
E02002123,6.9185
E02002124,17.7858
E02002125,4.7831
E02002126,12.148
E02002127,22.4233
E02002128,-1.0671
E02002129,0.9378
E02002130,17.2402
E02002131,4.375
E02002132,9.4944
E02002133,10.7288
E02002134,17.151
E02002135,28.7592
E02002136,29.4098
E02002137,6.4786
E02002138,20.4454
E02002139,38.4342
E02002140,15.1697
E02002141,10.4257
E02002142,18.1117
E02002143,17.1273
E02002144,9.9722
E02002145,23.1219
E02002146,19.7126
E02002147,11.0995
E02002148,7.6456
E02002149,0.231
E02002150,-0.6812
E02002151,-2.8054
E02002152,2.1907
E02002153,-6.6565
E02002154,10.0817
E02002155,7.4891
E02002156,-0.615
E02002157,0.6893
E02002158,-5.0162
E02002159,5.0077
E02002160,14.986
E02002161,13.8289
E02002162,3.9031
E02002163,31.6397
E02002164,27.4468
E02002165,10.1665
E02002166,6.4387
E02002167,4.6154
E02002168,36.9543
E02002169,5.377
E02002170,-1.4131
E02002171,4.1719
E02002174,2.1462
E02002175,22.1217
E02002176,-0.4492
E02002177,31.2988
E02002178,6.8086
E02002179,-0.2076
E02002180,5.6872
E02002181,30.3462
E02002182,1.2348
E02002183,6.9849
E02002184,7.8462
E02002185,8.4932
E02002187,6.8481
E02002188,30.6168
E02002189,11.7123
E02002190,4.625
E02002191,10.1783
E02002192,13.1637
E02002193,1.6148
E02002194,1.9488
E02002195,3.7049
E02002196,7.6264
E02002197,19.8375
E02002198,0.8718
E02002199,11.3656
E02002200,0.7662
E02002201,19.6695
E02002202,23.5863
E02002203,3.5321
E02002204,8.557
E02002205,5.0064
E02002206,10.7858
E02002207,24.5402
E02002208,10.875
E02002209,14.7798
E02002210,2.0761
E02002211,19.0159
E02002212,36.307
E02002213,17.0337
E02002214,9.4258
E02002215,4.4746
E02002216,8.4355
E02002217,29.5381
E02002218,17.2989
E02002219,24.2979
E02002220,2.7064
E02002222,26.8901
E02002223,14.8557
E02002224,16.663
E02002225,16.5395
E02002226,13.3252
E02002227,6.6394
E02002228,31.2809
E02002229,2.6305
E02002230,29.5286
E02002231,28.3951
E02002232,21.0284
E02002233,23.0917
E02002234,10.3027
E02002235,20.1352
E02002236,5.1115
E02002237,14.644
E02002238,5.5078
E02002239,40.462
E02002240,7.479
E02002241,5.6634
E02002242,1.8444
E02002243,-0.423
E02002244,1.7342
E02002245,-2.345
E02002246,6.5554
E02002247,1.8955
E02002248,6.1238
E02002249,-4.153
E02002250,7.8342
E02002251,12.2819
E02002252,14.7044
E02002253,35.0165
E02002254,8.7855
E02002255,9.5062
E02002256,7.6688
E02002257,15.4499
E02002258,18.5705
E02002259,12.259
E02002260,9.7781
E02002261,9.7302
E02002262,2.7979
E02002263,6.5632
E02002264,9.532
E02002265,6.3739
E02002266,-2.3866
E02002267,5.384
E02002268,13.6196
E02002269,6.315
E02002270,16.5713
E02002271,10.4288
E02002272,3.7117
E02002273,16.349
E02002274,22.4258
E02002275,12.6068
E02002276,1.6109
E02002277,9.666
E02002278,11.3888
E02002279,6.7669
E02002280,18.7608
E02002281,12.2879
E02002282,24.5348
E02002283,-2.9573
E02002284,2.4394
E02002285,9.2009
E02002286,16.6428
E02002287,27.9652
E02002288,10.4581
E02002289,13.3827
E02002290,6.4442
E02002291,5.6974
E02002292,4.5323
E02002293,32.5392
E02002294,11.1212
E02002295,23.6467
E02002296,10.9871
E02002297,11.1346
E02002298,-1.4006
E02002299,22.0319
E02002300,26.3378
E02002301,38.0415
E02002302,17.8591
E02002303,9.1424
E02002304,15.7353
E02002305,6.2341
E02002306,2.5387
E02002307,1.7556
E02002308,10.5236
E02002309,19.485
E02002310,8.7983
E02002311,8.848
E02002312,66.3505
E02002313,26.4095
E02002314,2.4111
E02002315,8.5207
E02002316,9.5604
E02002317,17.7837
E02002318,5.2683
E02002319,8.7892
E02002320,4.1507
E02002321,4.2226
E02002322,7.3471
E02002323,9.592
E02002324,9.3924
E02002325,8.3354
E02002326,4.6262
E02002327,13.1779
E02002328,10.5469
E02002329,11.0513
E02002330,-10.2305
E02002331,15.3402
E02002332,-1.1993
E02002333,-2.9858
E02002334,-1.5293
E02002335,1.6604
E02002336,4.8191
E02002337,25.8707
E02002338,11.8855
E02002339,-10.5446
E02002340,-2.8904
E02002341,-3.7559
E02002342,-9.2989
E02002343,-1.5448
E02002344,2.9995
E02002345,-8.5037
E02002346,-3.7104
E02002347,5.165
E02002348,3.0148
E02002349,1.1733
E02002350,-4.1955
E02002351,-3.0446
E02002352,-1.9482
E02002353,-0.9614
E02002354,-1.3452
E02002356,4.3266
E02002357,3.2064
E02002358,-0.9745
E02002359,4.735
E02002360,12.3353
E02002361,0.7214
E02002362,2.7978
E02002363,8.5218
E02002364,-3.1404
E02002366,9.445
E02002367,6.1264
E02002368,12.6661
E02002369,-6.7886
E02002370,8.1147
E02002371,31.7911
E02002373,21.2937
E02002374,12.6399
E02002375,-1.2915
E02002376,28.4419
E02002377,24.2572
E02002379,-5.4272
E02002380,-10.0139
E02002381,5.0298
E02002382,31.8674
E02002383,12.6526
E02002384,57.3567
E02002385,7.3032
E02002386,-3.7282
E02002387,-2.1663
E02002388,0.6486
E02002389,15.798
E02002390,1.2935
E02002391,-3.7332
E02002392,69.9728
E02002393,47.1241
E02002394,24.5614
E02002395,8.1685
E02002396,2.6263
E02002397,4.1529
E02002398,-5.6759
E02002399,4.1131
E02002400,8.7787
E02002401,12.182
E02002402,-10.5951
E02002403,0.6034
E02002404,66.4798
E02002405,11.3574
E02002406,-9.1479
E02002407,6.7791
E02002408,1.0806
E02002409,-4.1687
E02002410,10.5553
E02002411,43.4311
E02002412,12.3879
E02002414,21.7296
E02002415,20.2395
E02002416,5.0503
E02002417,12.5193
E02002418,-4.5523
E02002419,6.563
E02002420,11.2407
E02002421,1.3096
E02002422,7.0995
E02002423,-3.8847
E02002424,-0.1587
E02002425,7.2814
E02002426,1.9584
E02002427,-6.1695
E02002428,30.1852
E02002429,9.6541
E02002430,3.1716
E02002431,5.5841
E02002432,4.5208
E02002433,13.141
E02002434,61.1111
E02002435,9.5112
E02002436,-1.5118
E02002437,-0.4549
E02002438,7.4517
E02002439,4.3556
E02002440,2.5144
E02002441,21.6337
E02002442,20.5832
E02002443,7.1585
E02002444,4.4348
E02002445,2.9137
E02002446,-3.6995
E02002447,6.9287
E02002448,3.8487
E02002449,16.2772
E02002450,20.0709
E02002451,-0.669
E02002452,12.5703
E02002453,8.0422
E02002454,37.3849
E02002455,3.5159
E02002456,23.9268
E02002457,4.5047
E02002458,3.8228
E02002459,6.5117
E02002460,-5.9226
E02002461,26.5408
E02002462,2.9148
E02002463,10.5118
E02002464,2.0674
E02002465,2.7864
E02002466,2.8741
E02002467,12.5941
E02002468,4.4809
E02002469,1.3948
E02002470,-1.1624
E02002471,13.1051
E02002472,2.8562
E02002473,4.4764
E02002474,7.6529
E02002475,14.9944
E02002476,1.7883
E02002477,13.0699
E02002478,1.3972
E02002479,7.1815
E02002480,-7.8292
E02002481,19.5929
E02002482,11.8545
E02002483,36.0987
E02002484,6.6891
E02002485,-10.102
E02002489,0.0657
E02002490,-7.1979
E02002491,-0.6864
E02002492,11.0366
E02002493,7.3769
E02002494,-2.1576
E02002496,21.4865
E02002497,-12.7167
E02002498,-6.8655
E02002499,-2.4709
E02002500,4.7328
E02002501,-8.7168
E02002502,-4.7691
E02002503,-4.9502
E02002504,18.3818
E02002505,-8.2611
E02002506,1.3461
E02002507,3.5818
E02002508,-2.3188
E02002509,-6.3884
E02002510,-8.0412
E02002512,-1.2284
E02002513,-4.0235
E02002514,-2.2257
E02002515,2.8878
E02002516,-8.9084
E02002517,-7.3813
E02002518,-2.6753
E02002519,6.2035
E02002520,2.4187
E02002521,2.3377
E02002523,-10.4394
E02002524,-0.5797
E02002525,-6.4396
E02002526,20.802
E02002527,-13.3242
E02002529,0.5955
E02002530,-1.5814
E02002532,8.7575
E02002533,2.8362
E02002534,-9.2358
E02002535,-6.1517
